"var","plot_id","spike","flower","rep","batch","flower_abort","kernel.type","floret.pos","total","type","timeid","nitrogen","appl","date"
"Capone",36,2,3,6,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,6,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,6,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,6,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,4,6,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,4,6,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,4,6,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,6,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,6,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,6,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,6,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,6,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,6,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,8,6,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,7,8,6,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,7,8,6,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,7,6,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,7,6,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,7,6,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,7,6,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,7,6,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,7,6,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,6,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,6,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,6,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,6,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,6,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,6,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,6,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,6,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,6,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,6,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,6,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,6,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,4,6,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,4,6,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,4,6,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,6,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,6,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,6,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,6,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,6,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,6,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,3,6,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,3,6,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,3,6,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,6,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,6,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,6,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,1,2,7,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,2,7,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,2,7,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,7,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,7,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,7,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,7,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,7,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,7,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,4,7,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,4,7,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,4,7,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,7,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,7,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,7,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,7,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,7,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,7,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,7,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,7,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,7,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,7,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,7,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,7,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,7,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,7,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,7,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,7,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,7,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,7,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,7,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,7,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,7,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,7,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,7,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,7,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,7,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,7,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,7,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,7,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,7,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,7,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,7,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,7,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,7,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,5,7,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,5,7,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,5,7,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,7,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,7,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,7,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,7,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,7,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,7,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,7,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,7,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,7,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,1,1,8,1,1,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,1,8,1,1,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,1,8,1,1,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,4,8,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,4,8,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,4,8,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,5,8,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,5,8,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,5,8,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,5,8,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,5,8,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,5,8,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,8,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,8,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,8,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,8,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,8,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,8,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,8,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,8,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,8,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,8,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,8,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,8,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,8,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,8,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,8,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,6,8,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,6,8,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,6,8,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,8,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,8,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,8,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,6,8,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,6,8,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,6,8,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,8,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,8,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,8,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,8,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,8,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,8,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,8,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,8,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,8,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,8,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,8,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,8,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,8,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,8,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,8,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,8,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,8,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,8,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,8,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,8,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,8,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,20,4,8,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,20,4,8,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,20,4,8,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,1,0,9,1,2,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,0,9,1,2,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,0,9,1,2,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,9,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,9,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,9,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,3,9,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,3,9,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,3,9,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,3,9,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,3,9,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,3,9,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,9,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,9,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,9,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,4,9,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,4,9,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,4,9,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,4,9,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,4,9,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,4,9,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,9,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,9,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,9,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,4,9,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,4,9,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,4,9,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,4,9,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,4,9,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,4,9,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,4,9,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,4,9,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,4,9,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,4,9,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,4,9,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,4,9,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,4,9,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,4,9,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,4,9,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,14,4,9,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,4,9,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,4,9,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,9,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,9,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,9,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,9,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,9,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,9,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,9,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,9,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,9,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,3,9,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,3,9,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,3,9,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,3,9,1,0,"small","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,3,9,1,0,"medium","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,3,9,1,0,"large","0",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,1,0,10,1,2,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,0,10,1,2,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,0,10,1,2,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,10,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,10,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,10,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,10,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,10,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,10,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,4,10,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,4,10,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,4,10,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,10,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,10,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,10,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,4,10,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,4,10,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,4,10,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,10,1,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,10,1,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,10,1,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,10,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,10,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,10,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,10,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,10,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,10,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,4,10,1,0,"small","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,4,10,1,0,"medium","0",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,4,10,1,0,"large","0",0,"central","Late",176,"Combined","22.10.2020"
