"source","pic_name","detect.width","detect.length","detect.area","detect.cx","detect.cy","detect.class","confidence","truth.cx","truth.cy","truth.class","truth.width","truth.length","truth.angle","truth.area","surface_tp"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",50.4706877665284,56.4789304044465,2850.53046183031,2053.422576,1424.195298,"blurry.complete",0.892648,2052.515,1424.2115,"blurry.complete",74.69352,38.68752,0.003816,2889.7070488704,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",53.9160742919441,56.3631368354634,3038.87907294785,2047.944384,197.2422252,"blurry.complete",0.88993,2050.9322,197.6481,"blurry.complete",80.30172,46.13104,0.039332,3704.4018573888,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",55.166707296813,48.053851774777,2650.97277534356,575.277552,1412.780616,"blurry.complete",0.888353,575.5252,1418.7691,"blurry.complete",65.49128,42.9896,3.135423,2815.443930688,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",47.3382303551771,52.4796343171672,2484.29301826151,262.271196,1729.869372,"blurry.complete",0.887954,264.4103,1725.2279,"blurry.complete",68.01296,40.48196,0.013816,2753.2979262016,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",57.6100075509979,53.1542525360183,3062.21688996766,837.988416,1403.535924,"blurry.complete",0.885792,840.6534,1402.9348,"blurry.complete",69.9226,37.61388,3.030799,2630.060285688,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",50.680324806037,53.7493888763416,2724.03648637898,1904.842656,1734.542262,"blurry.complete",0.878757,1911.3694,1734.6472,"blurry.complete",76.67984,36.91824,3.095166,2830.8847362816,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",49.8847944831036,51.9062273685626,2589.331484674,1403.25048,1734.710904,"blurry.complete",0.878226,1409.9942,1732.9665,"blurry.complete",72.44036,36.16972,0.033816,2620.1475378992,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",54.9965256140907,60.1269842249563,3306.77522802583,1257.28524,192.7523142,"blurry.complete",0.867938,1261.3925,185.8595,"blurry.complete",78.8686,39.95248,0.003722,3150.996164128,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",52.2019793661812,60.0211046793504,3133.22046800685,1473.010272,1428.309288,"blurry.complete",0.857702,1473.619,1425.3268,"blurry.complete",81.20384,37.98696,0.023816,3084.6870219264,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",55.8460040184032,60.1032488392636,3356.5262761966,212.7203856,200.8581138,"blurry.complete",0.851536,215.878,194.5655,"blurry.complete",81.66904,42.11904,0,3439.8215625216,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",55.4958042565429,57.212852118939,3175.07324215117,1585.30608,191.4926994,"blurry.complete",0.851146,1586.9788,190.3833,"blurry.complete",80.94512,41.9638,0.003722,3396.764826656,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",57.2666495136647,41.6345834119137,2384.2730958975,2519.784936,200.8472274,"blurry.complete",0.836077,2523.3958,201.2802,"blurry.incomplete",53.87536,43.3688,0.004809,2336.509712768,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_4",50.5247522318221,29.1600527730722,1473.30444142633,2542.196664,1438.670808,"blurry.complete",0.82658,2546.5328,1441.835,"blurry.incomplete",35.30972,40.61948,0.013816,1434.2624653456,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",49.7878003642471,47.4387210991344,2361.8695756189,2082.03048,151.053174,"blurry.complete",0.57346,2084.1365,149.3381,"blurry.complete",65.494,36.83656,3.07542,2412.57366064,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",49.2257112566909,46.5315915109085,2290.55068803027,547.58268,152.5156452,"blurry.complete",0.912205,548.9552,150.1797,"blurry.complete",60.73152,34.95192,0,2122.6832285184,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",47.5035457429867,48.8363890937647,2319.90164323795,2464.141824,938.047554,"blurry.complete",0.908928,2465.166,934.4859,"blurry.complete",65.38172,34.66908,3.093815,2266.7240812176,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",55.5826470313994,48.921845683548,2719.20568075324,200.1791232,930.203028,"blurry.complete",0.90642,203.7663,927.4528,"blurry.complete",65.76624,38.38416,0.042339,2524.3818787584,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",47.4583406607376,52.797518659225,2505.68262657115,1006.472304,377.102952,"blurry.complete",0.906322,1008.84,378.5381,"blurry.complete",68.106,33.1934,0.06984,2260.6697004,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",47.02014405597,47.785810891349,2246.89571194257,486.714096,1746.925542,"blurry.complete",0.903535,487.0942,1747.8099,"blurry.complete",64.86344,33.87136,0.003444,2197.0129270784,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",55.184764524024,53.3092907844688,2941.86065888364,453.317472,940.036752,"blurry.complete",0.903406,450.6477,932.533,"blurry.complete",72.7846,39.16124,0.015287,2850.335188904,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",49.520737834221,53.7043717716217,2659.48011505401,380.490048,369.667152,"blurry.complete",0.902194,381.4552,369.1797,"blurry.complete",73.13152,38.95192,0,2848.6131165184,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",52.7557584845227,56.1474955802264,2962.10371634123,798.561504,944.1765,"blurry.complete",0.902041,798.9552,943.1797,"blurry.complete",71.93152,38.95192,0,2801.8708125184,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",45.4258401928172,46.2385477224443,2100.4248795877,1313.219952,377.628804,"blurry.complete",0.899597,1318.1091,377.8765,"blurry.complete",65.82656,34.56796,0.034137,2275.4898930176,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",55.6819096979289,51.7634156765478,2882.28583735789,1060.288704,151.4238948,"blurry.complete",0.899406,1060.9552,152.6797,"blurry.complete",70.33152,34.55192,0,2430.0890525184,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",45.2683152433127,51.9738098502605,2352.76680869758,1460.83176,1744.480476,"blurry.complete",0.897821,1464.4552,1741.6797,"blurry.complete",73.13152,31.35192,0,2292.8135645184,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",50.5183661538617,53.5060645924357,2703.03896253284,1124.585856,940.256424,"blurry.complete",0.897292,1126.2038,940.3874,"blurry.complete",74.73224,37.64128,3.114272,2813.0171708672,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",48.4822571576253,50.6481236173981,2455.53535376989,721.303704,377.60742,"blurry.complete",0.895947,723.9552,379.1797,"blurry.complete",67.13152,34.15192,0,2292.6703005184,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",57.4245625759411,53.3808793242465,3065.37364511395,372.391344,1163.598696,"blurry.complete",0.89517,375.2569,1162.5657,"blurry.complete",71.09224,45.1862,0.046359,3212.388175088,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",51.2480134194191,49.9748782042532,2561.1132288454,759.919968,1749.647628,"blurry.complete",0.894578,757.601,1751.8288,"blurry.complete",69.26344,35.47136,0.020409,2456.8684150784,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",49.8110480483468,47.21451290289,2351.80437078514,2032.915968,1732.574448,"blurry.complete",0.892588,2036.9552,1728.1797,"blurry.complete",70.46848,34.95192,0,2463.0086754816,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",48.5709950956195,50.7695869169365,2465.92935714915,2011.811904,1453.187628,"blurry.complete",0.891934,2019.9557,1456.2036,"blurry.complete",68.98452,35.202,3.121788,2428.39307304,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",50.7620162638874,50.5682420334552,2566.94592453845,2375.715096,1732.009716,"blurry.complete",0.884783,2376.967,1729.7401,"blurry.complete",69.51692,32.87952,0.042447,2285.6829614784,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",44.3300677768112,49.9724568550093,2215.28239935633,2298.5532,364.932054,"blurry.complete",0.883733,2298.5392,364.9665,"blurry.complete",68.3288,33.46788,3.119097,2286.820078944,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",50.5027219606212,48.3750850337261,2443.07346927968,1795.881456,1732.33242,"blurry.complete",0.879645,1794.4552,1732.1797,"blurry.complete",71.53152,34.95192,0,2500.1639645184,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",49.7661014448765,53.4522668109692,2660.1109325733,1407.246048,147.9100176,"blurry.complete",0.879218,1407.4552,148.1797,"blurry.complete",68.33152,34.95192,0,2388.3178205184,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",50.9588848013612,39.3026401982186,2002.81871425037,2523.475296,1161.06858,"blurry.complete",0.876554,2525.9552,1159.6797,"blurry.incomplete",51.93152,44.15192,0,2292.8763165184,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",53.7428657817179,56.0067727003462,3009.96446810189,158.8652352,134.9425656,"blurry.complete",0.870659,157.9552,130.1797,"blurry.complete",76.73152,38.95192,0,2988.8400285184,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",52.4063556632984,50.6116961318363,2652.3745482078,2358.110232,153.8380026,"blurry.complete",0.861876,2358.051,154.5907,"blurry.complete",68.61548,37.78896,3.118911,2592.9076291008,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",52.3549980768247,40.5159639171332,2121.21321296221,2523.665808,1444.023612,"blurry.complete",0.855814,2522.5355,1447.6858,"blurry.incomplete",53.98552,38.9034,0.023232,2100.220278768,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",50.7028818026525,50.7384249666146,2572.58436393501,2108.422872,1173.629736,"blurry.complete",0.84003,2108.1265,1176.4297,"blurry.complete",68.95036,37.5006,0.03,2585.679870216,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",55.8545277929184,56.9826505822262,3182.73904065911,791.191152,1164.761208,"blurry.complete",0.834546,792.0408,1161.4898,"blurry.complete",74.4,37.6,0,2797.44,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",50.2546974528316,52.278234222319,2627.2268442109,1084.241376,1746.98289,"blurry.complete",0.826592,1086.6733,1747.8513,"blurry.complete",74.01652,35.45608,3.1367,2624.3356544416,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",51.1093780600463,51.7557526685111,2645.20432991718,1758.886488,152.0145792,"blurry.complete",0.821216,1758.776,150.6299,"blurry.complete",67.5116,37.34076,3.05542,2520.934452816,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",47.2762902128592,51.6989318762327,2444.13370707561,1969.222104,370.892358,"blurry.complete",0.810462,1973.9697,371.3286,"complete",69.04848,31.39452,3.099097,2167.7438863296,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",55.448198969948,57.7481297352152,3202.02978770058,1251.827136,1165.551444,"blurry.complete",0.789421,1254.9552,1164.1797,"blurry.complete",74.46848,41.35192,0,3079.4146274816,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",52.800475874673,51.2147411025879,2704.16270201482,1700.819856,1177.032222,"blurry.complete",0.775312,1706.0408,1175.4898,"complete",69.6,40,0,2784,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",51.0459679179948,50.8384294931716,2595.09684090968,1447.214688,950.072652,"blurry.complete",0.772834,1450.0252,951.5916,"blurry.complete",71.53992,37.01652,0.029614,2648.1588794784,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",55.0508088311112,42.2978830168563,2328.53267192166,68.667218964,1735.20468,"blurry.complete",0.762103,67.4348,1737.4454,"blurry.incomplete",53.82192,36.64628,0.003444,1972.3731504576,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",52.4404903344041,54.0215164864762,2832.91481315891,1638.970848,369.166572,"complete",0.743586,1640.3711,370.7199,"complete",67.92812,38.46056,0.034137,2612.5535349472,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",54.5419541808061,52.4068394816651,2858.37143776984,90.6572088,1497.632814,"complete",0.711299,92.2735,1494.4686,"blurry.complete",68.26864,37.36924,0.055835,2551.1471926336,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",18.2866342658846,36.3002939998028,663.81020011848,2569.41396,352.176984,"blurry.complete",0.687053,2569.4348,354.3882,"blurry.incomplete",18.05216,34.81492,0,628.4845062272,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",51.2451554657256,58.8987732827855,3018.27679361687,675.0378,1514.839644,"blurry.complete",0.652974,679.8053,1505.3125,"blurry.complete",80.32328,35.7272,0.029056,2869.725889216,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",47.9074181497349,57.1061683112025,2735.80908421392,1199.455776,1515.719304,"blurry.complete",0.615452,1198.3696,1516.3696,"complete",75.0776,35.13848,0.015111,2638.112746048,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",54.8146640065621,57.6422175441057,3159.63878727331,1732.04568,954.226008,"complete",0.586542,1731.0252,953.5916,"blurry.complete",77.13748,36.85072,0.01283,2842.5716769856,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",49.215997315309,52.3426417716845,2576.09531691141,2106.912384,950.925582,"blurry.complete",0.584741,2114.0359,949.0823,"blurry.complete",73.94112,36.4842,0.01283,2697.682610304,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",14.8453140814081,45.358291665748,673.358085974147,19.494808488,1142.711874,"complete",0.379939,22.0204,1146.4048,"blurry.incomplete",17.14884,38.67864,3.129473,663.2938087776,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",9.18262274078889,38.8345740142519,356.603242472119,12.958409808,344.415078,"blurry.complete",0.655169,NA,NA,"",NA,NA,NA,NA,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P331_g108_5",6.91545613134879,31.3918676740939,217.089083781302,2582.160768,148.1904396,"blurry.complete",0.444685,NA,NA,"",NA,NA,NA,NA,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",57.6214267196795,61.0509301749134,3517.84169924204,1491.21648,635.829912,"complete",0.609458,1492.5117,634.7137,"complete",76.36356,37.71764,0.004457,2880.2532651984,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",52.243799647487,56.2174530863163,2937.0133557335,1136.094984,1019.240172,"blurry.complete",0.605958,1137.1538,1018.0665,"complete",71.1722,34.17072,0.036524,2432.005317984,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",56.4107331288086,59.9895413794851,3384.05400927776,640.57392,140.2583364,"complete",0.923339,642.8776,140.7857,"complete",78.30204,39.6,0.006525,3100.760784,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",47.5654128243838,50.5178685984581,2402.90327489364,179.5931352,1767.514932,"blurry.complete",0.906001,182.543,1765.161,"blurry.complete",67.571,31.00252,0.012894,2094.87127892,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",45.3549016197615,54.1313958885382,2455.12413506501,2416.316832,1475.679708,"blurry.complete",0.898943,2422.043,1475.161,"blurry.complete",72.7912,32.53532,0.012894,2368.284985184,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",46.1602091070081,52.9008075526543,2441.91233856012,2315.328624,1781.57394,"blurry.complete",0.889999,2319.3729,1784.0511,"blurry.complete",68.70356,31.06804,3.108231,2134.4849502224,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",44.1680954988096,43.6910138582911,1929.74887253281,2290.541328,126.1795968,"blurry.complete",0.886556,2293.1013,127.2455,"blurry.complete",62.96096,31.337,0.049797,1973.00760352,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",44.702688037402,55.0720374017906,2461.86810755638,1283.067216,1776.797046,"blurry.complete",0.886321,1283.1889,1774.3159,"blurry.complete",74.10036,32.48496,3.133918,2407.1472305856,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",55.7765681182193,55.9228067415042,3119.18223957952,1675.074816,118.968912,"blurry.complete",0.885266,1695.0401,113.4669,"blurry.complete",83.21464,36.91288,0.049797,3071.6920205632,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",45.5173007341132,57.0119176483336,2595.02860102769,1758.878064,1789.003908,"blurry.complete",0.879877,1765.2165,1789.939,"blurry.complete",76.577,31.24104,3.108231,2392.34512008,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",48.8250059542301,51.2765654484301,2503.57861333207,2471.597712,1029.083616,"blurry.complete",0.873562,2472.6538,1029.0665,"blurry.complete",66.00488,35.16008,0.036524,2320.7368611904,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",45.5853384813325,54.1121708701251,2466.72162507435,1530.982296,1469.567772,"blurry.complete",0.8706,1533.543,1467.161,"blurry.complete",70.80168,33.36104,0.012894,2362.0176785472,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",43.2418384940991,52.9600840403335,2290.09140070602,2006.775648,1481.258016,"blurry.complete",0.868651,2006.543,1480.661,"complete",68.39672,32.99204,0.012894,2256.5473221088,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",51.3531833162852,50.164458709769,2576.10464408499,2093.31216,1027.934712,"blurry.complete",0.855598,2095.6538,1028.0665,"blurry.complete",66.00488,35.16008,0.036524,2320.7368611904,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",51.8750790209571,52.9320092927685,2745.8521648004,2026.955016,130.222485,"blurry.complete",0.854851,2027.6013,129.2455,"blurry.complete",73.26712,37.23128,0.049797,2727.8286595136,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",45.3626418672031,51.8640819052287,2352.69177323817,1003.2984,1473.510204,"blurry.complete",0.850454,1003.043,1475.161,"blurry.complete",67.17104,31.00768,0.012894,2082.8181135872,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",46.6291956398273,54.555424733868,2543.8755731294,677.63304,1020.136356,"blurry.complete",0.836911,683.1538,1020.5665,"blurry.complete",71.1284,32.97152,0.036524,2345.211463168,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",47.7809584166899,48.9857875837232,2340.58787954668,537.65856,1774.752444,"blurry.complete",0.834261,546.543,1775.161,"blurry.complete",67.571,31.00252,0.012894,2094.87127892,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",58.6791681019687,55.4068546624912,3251.22813874167,2484.776736,636.728526,"blurry.complete",0.826151,2488.8976,639.0259,"complete",74.3824,40.4166,0.026582,3006.28370784,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",47.3776309512571,53.2182326628089,2521.35378697669,657.374616,648.493128,"blurry.complete",0.812368,654.9069,645.2503,"complete",66.39336,34.19292,3.121145,2270.1828470112,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",44.0471866415894,55.2688137431837,2434.43575440525,924.447816,1784.501604,"blurry.complete",0.811555,934.2464,1785.5578,"blurry.complete",73.37612,29.69728,3.116158,2179.0711809536,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",57.4580872749307,51.5464601556536,2961.76100633729,82.38130272,138.3100596,"complete",0.785246,86.8776,134.6607,"incomplete",69.50204,38.7,0,2689.728948,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",55.3747284189207,57.6725486876534,3193.60172080579,242.7883632,1011.366486,"complete",0.780315,245.0365,1011.6692,"complete",75.26332,38.51048,3.111974,2898.4265795936,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",42.4154884561819,52.5167735027377,2227.52460026129,465.643728,1460.348838,"blurry.complete",0.774043,466.543,1459.661,"complete",69.97596,31.37152,0.012894,2195.2522286592,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",50.5255709242463,54.6890174754072,2763.19383123103,214.1828568,639.171648,"complete",0.719881,211.8776,639.2857,"complete",75.10204,37.6,3.121145,2823.836704,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",56.4903617896884,64.2530969856883,3629.68069482947,1225.66932,132.5870208,"complete",0.712544,1229.0401,131.4669,"complete",83.21464,36.91288,0.006525,3071.6920205632,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",55.6390715726643,52.2701460302677,2908.26239609168,990.91188,646.374168,"blurry.complete",0.695678,989.9069,642.7503,"complete",66.28704,39.39184,0.004457,2611.1684737536,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",56.235187921099,57.431829771179,3229.68973983482,2015.703792,642.608154,"blurry.complete",0.631186,2018.9742,644.1191,"complete",75.2028,38.8688,0.004457,2923.04259264,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",51.2543258261496,55.6322447985709,2851.39320134607,1635.504696,1017.103716,"blurry.complete",0.623493,1639.1538,1020.0665,"complete",74.39928,34.85336,0.036524,2593.0648895808,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_4",6.68847908775917,30.3156342707699,202.7654858522,2582.574192,1794.006306,"blurry.complete",0.395629,NA,NA,"",NA,NA,NA,NA,"abaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",57.8621093712862,59.8013300677355,3460.23110092769,916.251264,142.5701412,"complete",0.617164,916.3928,141.0365,"blurry.complete",75.0006,39.6928,3.113505,2976.98381568,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",47.8551093900877,62.9249821824771,3011.28190571176,1410.02208,1465.35075,"complete",0.553584,1413.5,1467.5,"complete",80,31.6,0,2528,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",50.5649570609233,59.8425702840854,3025.93699683006,2143.33452,829.410516,"blurry.complete",0.545746,2143.9445,822.6756,"blurry.complete",75.61756,31.96776,0.022167,2417.3240098656,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",56.4864085406449,62.1459998655983,3510.40433757505,453.067344,433.434726,"blurry.complete",0.545735,459.408,433.9331,"blurry.complete",79.5044,39.20044,3.082706,3116.607461936,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",51.3610557046311,58.5612645762957,3007.76837203676,615.924,1749.492108,"blurry.complete",0.904052,619.5,1745,"blurry.complete",75.2,34.4,0,2586.88,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",54.2721539562609,54.6335724325329,2965.08165423895,2044.219032,160.8656598,"blurry.complete",0.900898,2053.0833,162.3407,"blurry.complete",77.09872,36.55508,0.020495,2818.3498774976,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",47.5640099402469,54.2137093011494,2578.62140809752,2357.429184,169.6596354,"blurry.complete",0.889444,2364.5833,172.3407,"blurry.complete",74.25012,34.21296,0.020495,2540.3163855552,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",53.3019267615032,60.4569826011086,3222.47365882576,1700.305344,1737.889344,"blurry.complete",0.883849,1705.5,1737.5,"blurry.complete",78.4,35.6,0,2791.04,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",46.0871737094642,53.8682368362258,2482.6347884937,222.078024,154.4831676,"blurry.complete",0.880561,217.5,148.5,"blurry.complete",83.2,34.8,0,2895.36,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",51.6100554408047,58.8231437481241,3035.86571004311,1347.186168,1739.691432,"blurry.complete",0.878066,1349.5,1737,"blurry.complete",75.2,36.8,0,2767.36,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",50.6020761376528,57.5712247697956,2913.22349913912,969.98148,1743.195492,"blurry.complete",0.875621,977.5,1740,"blurry.complete",74.4,32,0,2380.8,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",59.0537374595941,59.977469505842,3541.8937376888,2463.115392,535.570542,"blurry.complete",0.874084,2471.4857,528.7858,"blurry.complete",81.74048,42.29416,3.125476,3457.1449395968,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",50.9618369916624,58.5889964077126,2985.80288443494,212.0089464,1764.378774,"blurry.complete",0.860487,213,1759.5,"blurry.complete",78.8,36.4,0,2868.32,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",58.9213779427388,59.8512050454199,3526.51547280954,2175.17076,1746.38268,"blurry.complete",0.854774,2180.5,1744.5,"blurry.complete",72,35.6,0,2563.2,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",46.8997196488189,59.7863469014142,2803.96290850336,942.768072,1481.404788,"blurry.complete",0.832441,949,1485,"blurry.complete",80.4,30.4,3.109601,2444.16,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",53.7167773278239,58.725356636809,3154.53690595652,1736.183808,161.4082788,"blurry.complete",0.829229,1736.5833,161.8407,"blurry.complete",75.93996,38.57924,0.020495,2929.7059424304,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",62.2101302851247,60.8279375430429,3784.11391952813,1946.600424,535.553532,"blurry.complete",0.827417,1953.9857,531.2858,"blurry.complete",76.5476,41.81044,3.125476,3200.488836944,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",49.2894725343206,62.3409717386885,3072.75361427694,1012.689216,828.327708,"complete",0.823435,1013.5,824,"complete",77.6,31.2,0,2421.12,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",50.7840224041811,62.8865432272417,3193.63162017375,643.857984,837.196236,"complete",0.81841,643.5,830.5,"blurry.complete",77.6,31.6,0,2452.16,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",49.3071422488517,62.7653316870438,3094.77913778942,225.503676,842.329854,"complete",0.812776,226,837,"complete",81.2,32,0,2598.4,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",46.4707315117961,63.836902949091,2966.54757749179,478.564848,1482.995952,"blurry.complete",0.811098,478,1483.5,"blurry.complete",82.8,30.8,0,2550.24,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",52.9469103704763,53.4552679899506,2830.29128309371,1029.265704,438.827868,"blurry.complete",0.809666,1033.4466,436.8594,"blurry.complete",75.438,34.25048,0.090282,2583.78771024,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",48.7332887727226,55.8617742419876,2722.32797549142,1828.002168,821.938266,"complete",0.807583,1827.5253,819.8431,"blurry.complete",68.97824,32.56048,0.052355,2245.9646039552,"adaxial"
"240pictures.csv","T32L75_W3_A4_R6_P332_g178_6",51.0855540730714,51.079722003068,2609.43590042519,2273.49828,1460.338146,"blurry.complete",0.791682,2296.5,1467.5,"blurry.complete",80,28.4,0,2272,"adaxial"
