"plot_id","Weight","Ear_numb","date","var","rep","nitrogen","appl","timeid"
"172",5.28,10,"20210617","Patras",3,220,"Combined","Early"
"172",22.22,10,"20210715","Patras",3,220,"Combined","Early"
"172",20.57,10,"20210712","Patras",3,220,"Combined","Early"
"172",27.45,10,"20210719","Patras",3,220,"Combined","Early"
"172",4.34,10,"20210614","Patras",3,220,"Combined","Early"
"173",4.27,10,"20210617","Apertus",3,220,"Combined","Early"
"173",NA,10,"20210708","Apertus",3,220,"Combined","Early"
"173",11.19,10,"20210701","Apertus",3,220,"Combined","Early"
"173",18.61,10,"20210715","Apertus",3,220,"Combined","Early"
"173",4.6,10,"20210614","Apertus",3,220,"Combined","Early"
"173",8.82,10,"20210628","Apertus",3,220,"Combined","Early"
"173",14.82,10,"20210705","Apertus",3,220,"Combined","Early"
"173",7.91,10,"20210624","Apertus",3,220,"Combined","Early"
"173",20.45,10,"20210712","Apertus",3,220,"Combined","Early"
"173",22.41,10,"20210719","Apertus",3,220,"Combined","Early"
"173",5.32,10,"20210621","Apertus",3,220,"Combined","Early"
"174",19.12,10,"20210715","Potenzial",3,220,"Combined","Late"
"174",8.96,10,"20210624","Potenzial",3,220,"Combined","Late"
"174",17.75,10,"20210712","Potenzial",3,220,"Combined","Late"
"174",12.47,10,"20210701","Potenzial",3,220,"Combined","Late"
"174",9.62,10,"20210628","Potenzial",3,220,"Combined","Late"
"174",14.6,10,"20210705","Potenzial",3,220,"Combined","Late"
"174",13.3,10,"20210708","Potenzial",3,220,"Combined","Late"
"174",5.07,10,"20210617","Potenzial",3,220,"Combined","Late"
"174",19.62,10,"20210719","Potenzial",3,220,"Combined","Late"
"174",6.44,10,"20210621","Potenzial",3,220,"Combined","Late"
"174",4.72,10,"20210614","Potenzial",3,220,"Combined","Late"
"175",14.44,10,"20210701","Capone",3,220,"Split","Late"
"175",6.32,10,"20210617","Capone",3,220,"Split","Late"
"175",10.65,10,"20210628","Capone",3,220,"Split","Late"
"175",9.5,10,"20210624","Capone",3,220,"Split","Late"
"175",NA,10,"20210708","Capone",3,220,"Split","Late"
"175",19.42,10,"20210712","Capone",3,220,"Split","Late"
"175",5.54,10,"20210614","Capone",3,220,"Split","Late"
"175",21.16,10,"20210715","Capone",3,220,"Split","Late"
"175",17.36,10,"20210705","Capone",3,220,"Split","Late"
"175",7,10,"20210621","Capone",3,220,"Split","Late"
"175",30.2,10,"20210719","Capone",3,220,"Split","Late"
"176",19.06,10,"20210712","Capone",3,220,"Split","Early"
"176",4.83,10,"20210617","Capone",3,220,"Split","Early"
"176",8.87,10,"20210624","Capone",3,220,"Split","Early"
"176",NA,10,"20210708","Capone",3,220,"Split","Early"
"176",5.15,10,"20210614","Capone",3,220,"Split","Early"
"176",20.39,10,"20210715","Capone",3,220,"Split","Early"
"176",13.47,10,"20210701","Capone",3,220,"Split","Early"
"176",7.02,10,"20210621","Capone",3,220,"Split","Early"
"176",10.62,10,"20210628","Capone",3,220,"Split","Early"
"176",16.87,10,"20210705","Capone",3,220,"Split","Early"
"176",24.41,10,"20210719","Capone",3,220,"Split","Early"
"177",10.19,10,"20210624","Patras",3,220,"Split","Early"
"177",16.92,10,"20210705","Patras",3,220,"Split","Early"
"177",19.34,10,"20210712","Patras",3,220,"Split","Early"
"177",12.52,10,"20210628","Patras",3,220,"Split","Early"
"177",24.52,10,"20210715","Patras",3,220,"Split","Early"
"177",27.52,10,"20210719","Patras",3,220,"Split","Early"
"177",NA,10,"20210708","Patras",3,220,"Split","Early"
"177",4.65,10,"20210614","Patras",3,220,"Split","Early"
"177",15.53,10,"20210701","Patras",3,220,"Split","Early"
"177",5.08,10,"20210621","Patras",3,220,"Split","Early"
"177",5.51,10,"20210617","Patras",3,220,"Split","Early"
"178",20.15,10,"20210715","Esket",3,220,"Split","Late"
"178",15.08,10,"20210708","Esket",3,220,"Split","Late"
"178",8.78,10,"20210628","Esket",3,220,"Split","Late"
"178",7.28,10,"20210624","Esket",3,220,"Split","Late"
"178",11.36,10,"20210701","Esket",3,220,"Split","Late"
"178",3.95,10,"20210614","Esket",3,220,"Split","Late"
"178",4.95,10,"20210617","Esket",3,220,"Split","Late"
"178",12.35,10,"20210705","Esket",3,220,"Split","Late"
"178",7.02,10,"20210621","Esket",3,220,"Split","Late"
"178",17.11,10,"20210712","Esket",3,220,"Split","Late"
"178",23.65,10,"20210719","Esket",3,220,"Split","Late"
"179",11.53,10,"20210628","Patras",3,220,"Combined","Late"
"179",5.14,10,"20210614","Patras",3,220,"Combined","Late"
"179",9.72,10,"20210624","Patras",3,220,"Combined","Late"
"179",NA,10,"20210708","Patras",3,220,"Combined","Late"
"179",21.88,10,"20210712","Patras",3,220,"Combined","Late"
"179",22.43,10,"20210715","Patras",3,220,"Combined","Late"
"179",16.88,10,"20210705","Patras",3,220,"Combined","Late"
"179",14.56,10,"20210701","Patras",3,220,"Combined","Late"
"179",5.24,10,"20210617","Patras",3,220,"Combined","Late"
"179",5.58,10,"20210621","Patras",3,220,"Combined","Late"
"179",26.03,10,"20210719","Patras",3,220,"Combined","Late"
"18",16.99,10,"20210715","Pionier",1,220,"Split","Late"
"18",3.96,10,"20210614","Pionier",1,220,"Split","Late"
"18",11.03,9,"20210705","Pionier",1,220,"Split","Late"
"18",4.19,10,"20210617","Pionier",1,220,"Split","Late"
"18",5.98,10,"20210624","Pionier",1,220,"Split","Late"
"18",9.61,10,"20210628","Pionier",1,220,"Split","Late"
"18",17.69,10,"20210719","Pionier",1,220,"Split","Late"
"18",14.86,10,"20210712","Pionier",1,220,"Split","Late"
"18",9.98,10,"20210701","Pionier",1,220,"Split","Late"
"18",17.02,10,"20210708","Pionier",1,220,"Split","Late"
"18",4.59,10,"20210621","Pionier",1,220,"Split","Late"
"180",16.54,10,"20210708","Esket",3,220,"Combined","Early"
"180",4.18,10,"20210614","Esket",3,220,"Combined","Early"
"180",21.5,10,"20210715","Esket",3,220,"Combined","Early"
"180",6.9,10,"20210621","Esket",3,220,"Combined","Early"
"180",11.7,10,"20210628","Esket",3,220,"Combined","Early"
"180",13.65,10,"20210701","Esket",3,220,"Combined","Early"
"180",8.38,10,"20210624","Esket",3,220,"Combined","Early"
"180",15.28,10,"20210705","Esket",3,220,"Combined","Early"
"180",18.2,10,"20210712","Esket",3,220,"Combined","Early"
"180",5.39,10,"20210617","Esket",3,220,"Combined","Early"
"180",24.32,10,"20210719","Esket",3,220,"Combined","Early"
"181",9.27,10,"20210624","Torrild",3,220,"Combined","Early"
"181",NA,10,"20210708","Torrild",3,220,"Combined","Early"
"181",22.95,10,"20210715","Torrild",3,220,"Combined","Early"
"181",14.14,10,"20210701","Torrild",3,220,"Combined","Early"
"181",22.31,10,"20210719","Torrild",3,220,"Combined","Early"
"181",6.45,10,"20210621","Torrild",3,220,"Combined","Early"
"181",4.57,10,"20210614","Torrild",3,220,"Combined","Early"
"181",11.92,10,"20210628","Torrild",3,220,"Combined","Early"
"181",16.75,10,"20210705","Torrild",3,220,"Combined","Early"
"181",5.83,10,"20210617","Torrild",3,220,"Combined","Early"
"181",22.09,10,"20210712","Torrild",3,220,"Combined","Early"
"182",9.06,10,"20210624","Torrild",3,220,"Combined","Late"
"182",21.56,10,"20210719","Torrild",3,220,"Combined","Late"
"182",10.87,10,"20210628","Torrild",3,220,"Combined","Late"
"182",18.43,10,"20210708","Torrild",3,220,"Combined","Late"
"182",7.09,10,"20210621","Torrild",3,220,"Combined","Late"
"182",20.51,10,"20210712","Torrild",3,220,"Combined","Late"
"182",5.76,10,"20210617","Torrild",3,220,"Combined","Late"
"182",19.74,10,"20210715","Torrild",3,220,"Combined","Late"
"182",15.99,10,"20210705","Torrild",3,220,"Combined","Late"
"182",4.91,10,"20210614","Torrild",3,220,"Combined","Late"
"182",12.83,10,"20210701","Torrild",3,220,"Combined","Late"
"183",24.14,10,"20210719","Patras",3,220,"Split","Late"
"183",14.16,10,"20210701","Patras",3,220,"Split","Late"
"183",21.54,10,"20210712","Patras",3,220,"Split","Late"
"183",15.71,10,"20210705","Patras",3,220,"Split","Late"
"183",4.43,10,"20210614","Patras",3,220,"Split","Late"
"183",10.54,10,"20210628","Patras",3,220,"Split","Late"
"183",NA,10,"20210708","Patras",3,220,"Split","Late"
"183",5.18,10,"20210617","Patras",3,220,"Split","Late"
"183",9.89,10,"20210624","Patras",3,220,"Split","Late"
"183",4.86,10,"20210621","Patras",3,220,"Split","Late"
"183",24.55,10,"20210715","Patras",3,220,"Split","Late"
"184",6,10,"20210617","Torrild",3,220,"Split","Early"
"184",15.51,10,"20210705","Torrild",3,220,"Split","Early"
"184",21.33,10,"20210719","Torrild",3,220,"Split","Early"
"184",13.52,10,"20210701","Torrild",3,220,"Split","Early"
"184",21.7,10,"20210715","Torrild",3,220,"Split","Early"
"184",18.48,10,"20210712","Torrild",3,220,"Split","Early"
"184",6.63,10,"20210621","Torrild",3,220,"Split","Early"
"184",4.77,10,"20210614","Torrild",3,220,"Split","Early"
"184",9.44,10,"20210628","Torrild",3,220,"Split","Early"
"184",10.27,10,"20210624","Torrild",3,220,"Split","Early"
"184",NA,10,"20210708","Torrild",3,220,"Split","Early"
"185",12.68,10,"20210701","Potenzial",3,220,"Split","Early"
"185",12.8,10,"20210705","Potenzial",3,220,"Split","Early"
"185",11.25,10,"20210628","Potenzial",3,220,"Split","Early"
"185",5.36,10,"20210617","Potenzial",3,220,"Split","Early"
"185",18.45,10,"20210719","Potenzial",3,220,"Split","Early"
"185",7.45,10,"20210621","Potenzial",3,220,"Split","Early"
"185",3.4,10,"20210614","Potenzial",3,220,"Split","Early"
"185",9.35,10,"20210624","Potenzial",3,220,"Split","Early"
"185",16.76,10,"20210712","Potenzial",3,220,"Split","Early"
"185",20.99,10,"20210715","Potenzial",3,220,"Split","Early"
"185",NA,10,"20210708","Potenzial",3,220,"Split","Early"
"186",5.15,10,"20210617","Torrild",3,220,"Split","Late"
"186",12.65,10,"20210701","Torrild",3,220,"Split","Late"
"186",20.33,10,"20210712","Torrild",3,220,"Split","Late"
"186",23.3,10,"20210719","Torrild",3,220,"Split","Late"
"186",4.6,10,"20210614","Torrild",3,220,"Split","Late"
"186",7.6,10,"20210628","Torrild",3,220,"Split","Late"
"186",8.39,10,"20210624","Torrild",3,220,"Split","Late"
"186",NA,10,"20210708","Torrild",3,220,"Split","Late"
"186",7.9,10,"20210621","Torrild",3,220,"Split","Late"
"186",13.99,10,"20210705","Torrild",3,220,"Split","Late"
"186",23.64,10,"20210715","Torrild",3,220,"Split","Late"
"187",4.69,10,"20210617","Apertus",3,220,"Combined","Late"
"187",12.99,10,"20210701","Apertus",3,220,"Combined","Late"
"187",NA,10,"20210708","Apertus",3,220,"Combined","Late"
"187",13.83,10,"20210705","Apertus",3,220,"Combined","Late"
"187",21.97,10,"20210715","Apertus",3,220,"Combined","Late"
"187",19.41,10,"20210712","Apertus",3,220,"Combined","Late"
"187",3.77,10,"20210614","Apertus",3,220,"Combined","Late"
"187",10.71,10,"20210628","Apertus",3,220,"Combined","Late"
"187",7.85,10,"20210624","Apertus",3,220,"Combined","Late"
"187",17.41,10,"20210719","Apertus",3,220,"Combined","Late"
"187",5.46,10,"20210621","Apertus",3,220,"Combined","Late"
"188",6.76,10,"20210617","Capone",3,220,"Combined","Early"
"188",21.22,10,"20210712","Capone",3,220,"Combined","Early"
"188",14.01,10,"20210628","Capone",3,220,"Combined","Early"
"188",11,10,"20210624","Capone",3,220,"Combined","Early"
"188",15.38,10,"20210701","Capone",3,220,"Combined","Early"
"188",31.88,10,"20210719","Capone",3,220,"Combined","Early"
"188",19.47,10,"20210705","Capone",3,220,"Combined","Early"
"188",24.69,10,"20210715","Capone",3,220,"Combined","Early"
"188",NA,10,"20210708","Capone",3,220,"Combined","Early"
"188",5.26,10,"20210614","Capone",3,220,"Combined","Early"
"188",5.57,10,"20210621","Capone",3,220,"Combined","Early"
"189",4.69,10,"20210617","Pionier",3,220,"Combined","Early"
"189",3.6,10,"20210614","Pionier",3,220,"Combined","Early"
"189",17.9,10,"20210715","Pionier",3,220,"Combined","Early"
"189",17.36,10,"20210712","Pionier",3,220,"Combined","Early"
"189",23.14,10,"20210719","Pionier",3,220,"Combined","Early"
"189",9.26,10,"20210628","Pionier",3,220,"Combined","Early"
"189",7.05,10,"20210624","Pionier",3,220,"Combined","Early"
"189",11.51,10,"20210701","Pionier",3,220,"Combined","Early"
"189",13.74,10,"20210705","Pionier",3,220,"Combined","Early"
"189",NA,10,"20210708","Pionier",3,220,"Combined","Early"
"189",6.5,10,"20210621","Pionier",3,220,"Combined","Early"
"19",21.79,10,"20210715","Esket",1,220,"Combined","Early"
"19",13.96,10,"20210705","Esket",1,220,"Combined","Early"
"19",7.53,10,"20210624","Esket",1,220,"Combined","Early"
"19",4.22,10,"20210614","Esket",1,220,"Combined","Early"
"19",9.53,10,"20210628","Esket",1,220,"Combined","Early"
"19",4.47,10,"20210621","Esket",1,220,"Combined","Early"
"19",4.92,10,"20210617","Esket",1,220,"Combined","Early"
"19",19.71,10,"20210708","Esket",1,220,"Combined","Early"
"19",22.24,10,"20210719","Esket",1,220,"Combined","Early"
"19",19.29,10,"20210712","Esket",1,220,"Combined","Early"
"19",12.57,10,"20210701","Esket",1,220,"Combined","Early"
"190",4.42,10,"20210617","Pionier",3,220,"Combined","Late"
"190",8.36,10,"20210628","Pionier",3,220,"Combined","Late"
"190",15,10,"20210712","Pionier",3,220,"Combined","Late"
"190",11.99,10,"20210705","Pionier",3,220,"Combined","Late"
"190",16.67,10,"20210715","Pionier",3,220,"Combined","Late"
"190",7.57,10,"20210624","Pionier",3,220,"Combined","Late"
"190",10.48,10,"20210701","Pionier",3,220,"Combined","Late"
"190",3.86,10,"20210614","Pionier",3,220,"Combined","Late"
"190",6.11,10,"20210621","Pionier",3,220,"Combined","Late"
"190",NA,10,"20210708","Pionier",3,220,"Combined","Late"
"190",17.53,10,"20210719","Pionier",3,220,"Combined","Late"
"191",9.87,10,"20210628","Alves",3,220,"Split","Late"
"191",5.19,10,"20210614","Alves",3,220,"Split","Late"
"191",12.97,10,"20210705","Alves",3,220,"Split","Late"
"191",7.72,10,"20210624","Alves",3,220,"Split","Late"
"191",20.78,10,"20210712","Alves",3,220,"Split","Late"
"191",4.87,10,"20210617","Alves",3,220,"Split","Late"
"191",11.08,10,"20210701","Alves",3,220,"Split","Late"
"191",22.26,10,"20210715","Alves",3,220,"Split","Late"
"191",NA,10,"20210708","Alves",3,220,"Split","Late"
"191",19.97,10,"20210719","Alves",3,220,"Split","Late"
"191",4.85,10,"20210621","Alves",3,220,"Split","Late"
"192",4.16,10,"20210614","Esket",3,220,"Split","Early"
"192",10.9,10,"20210628","Esket",3,220,"Split","Early"
"192",NA,10,"20210708","Esket",3,220,"Split","Early"
"192",21.22,10,"20210712","Esket",3,220,"Split","Early"
"192",14.03,10,"20210701","Esket",3,220,"Split","Early"
"192",5.72,10,"20210617","Esket",3,220,"Split","Early"
"192",22.15,10,"20210715","Esket",3,220,"Split","Early"
"192",8.47,10,"20210624","Esket",3,220,"Split","Early"
"192",6.22,10,"20210621","Esket",3,220,"Split","Early"
"192",15.71,10,"20210705","Esket",3,220,"Split","Early"
"192",23.53,10,"20210719","Esket",3,220,"Split","Early"
"2",21.07,10,"20210715","Patras",1,220,"Split","Late"
"2",23.1,10,"20210719","Patras",1,220,"Split","Late"
"2",4.24,10,"20210614","Patras",1,220,"Split","Late"
"2",10.79,10,"20210628","Patras",1,220,"Split","Late"
"2",6.77,9,"20210624","Patras",1,220,"Split","Late"
"2",19.55,10,"20210708","Patras",1,220,"Split","Late"
"2",5.5,10,"20210621","Patras",1,220,"Split","Late"
"2",19.46,10,"20210712","Patras",1,220,"Split","Late"
"2",5.46,10,"20210617","Patras",1,220,"Split","Late"
"2",14.61,10,"20210701","Patras",1,220,"Split","Late"
"2",13.13,10,"20210705","Patras",1,220,"Split","Late"
"20",3.98,10,"20210614","Pionier",1,220,"Combined","Late"
"20",18.15,10,"20210708","Pionier",1,220,"Combined","Late"
"20",7.26,10,"20210624","Pionier",1,220,"Combined","Late"
"20",7.93,10,"20210628","Pionier",1,220,"Combined","Late"
"20",17.15,10,"20210712","Pionier",1,220,"Combined","Late"
"20",20.57,10,"20210719","Pionier",1,220,"Combined","Late"
"20",4.6,10,"20210617","Pionier",1,220,"Combined","Late"
"20",6.1,10,"20210621","Pionier",1,220,"Combined","Late"
"20",11.59,10,"20210705","Pionier",1,220,"Combined","Late"
"20",20.11,10,"20210715","Pionier",1,220,"Combined","Late"
"20",11.09,10,"20210701","Pionier",1,220,"Combined","Late"
"21",23.82,10,"20210719","Torrild",1,220,"Combined","Late"
"21",6.1,10,"20210621","Torrild",1,220,"Combined","Late"
"21",14.9,9,"20210705","Torrild",1,220,"Combined","Late"
"21",23.83,10,"20210715","Torrild",1,220,"Combined","Late"
"21",20,10,"20210712","Torrild",1,220,"Combined","Late"
"21",11.69,10,"20210701","Torrild",1,220,"Combined","Late"
"21",5.4,10,"20210617","Torrild",1,220,"Combined","Late"
"21",4.63,10,"20210614","Torrild",1,220,"Combined","Late"
"21",19.01,10,"20210708","Torrild",1,220,"Combined","Late"
"21",10.46,10,"20210628","Torrild",1,220,"Combined","Late"
"21",8.88,10,"20210624","Torrild",1,220,"Combined","Late"
"22",4.58,10,"20210614","Patras",1,220,"Combined","Early"
"22",15.84,10,"20210701","Patras",1,220,"Combined","Early"
"22",25.62,10,"20210715","Patras",1,220,"Combined","Early"
"22",6.7,10,"20210621","Patras",1,220,"Combined","Early"
"22",5.37,10,"20210617","Patras",1,220,"Combined","Early"
"22",24.81,10,"20210719","Patras",1,220,"Combined","Early"
"22",11.56,10,"20210628","Patras",1,220,"Combined","Early"
"22",15.9,10,"20210705","Patras",1,220,"Combined","Early"
"22",9.87,10,"20210624","Patras",1,220,"Combined","Early"
"22",22.8,10,"20210708","Patras",1,220,"Combined","Early"
"22",21.34,10,"20210712","Patras",1,220,"Combined","Early"
"23",17.55,10,"20210715","Apertus",1,220,"Split","Late"
"23",4.52,10,"20210614","Apertus",1,220,"Split","Late"
"23",4.35,10,"20210617","Apertus",1,220,"Split","Late"
"23",11.84,10,"20210701","Apertus",1,220,"Split","Late"
"23",16.15,10,"20210712","Apertus",1,220,"Split","Late"
"23",8.12,10,"20210628","Apertus",1,220,"Split","Late"
"23",13.78,10,"20210705","Apertus",1,220,"Split","Late"
"23",19.76,10,"20210719","Apertus",1,220,"Split","Late"
"23",8.13,10,"20210624","Apertus",1,220,"Split","Late"
"23",16.31,10,"20210708","Apertus",1,220,"Split","Late"
"23",4.97,10,"20210621","Apertus",1,220,"Split","Late"
"24",21.62,10,"20210715","Capone",1,220,"Split","Early"
"24",13.15,10,"20210701","Capone",1,220,"Split","Early"
"24",19.46,10,"20210712","Capone",1,220,"Split","Early"
"24",4.85,10,"20210614","Capone",1,220,"Split","Early"
"24",5.87,10,"20210617","Capone",1,220,"Split","Early"
"24",17.38,10,"20210705","Capone",1,220,"Split","Early"
"24",23.25,10,"20210719","Capone",1,220,"Split","Early"
"24",22.28,10,"20210708","Capone",1,220,"Split","Early"
"24",9.53,10,"20210628","Capone",1,220,"Split","Early"
"24",6.21,10,"20210621","Capone",1,220,"Split","Early"
"24",9.66,10,"20210624","Capone",1,220,"Split","Early"
"25",11.14,10,"20210701","Potenzial",1,220,"Split","Early"
"25",19.46,10,"20210715","Potenzial",1,220,"Split","Early"
"25",9.99,10,"20210628","Potenzial",1,220,"Split","Early"
"25",5.1,10,"20210617","Potenzial",1,220,"Split","Early"
"25",13.64,10,"20210705","Potenzial",1,220,"Split","Early"
"25",18.98,10,"20210712","Potenzial",1,220,"Split","Early"
"25",3.76,10,"20210614","Potenzial",1,220,"Split","Early"
"25",5.31,10,"20210621","Potenzial",1,220,"Split","Early"
"25",16.8,10,"20210719","Potenzial",1,220,"Split","Early"
"25",18.62,10,"20210708","Potenzial",1,220,"Split","Early"
"25",8.13,10,"20210624","Potenzial",1,220,"Split","Early"
"26",19.58,10,"20210715","Esket",1,220,"Split","Late"
"26",3.79,10,"20210614","Esket",1,220,"Split","Late"
"26",8.79,10,"20210628","Esket",1,220,"Split","Late"
"26",4.76,10,"20210617","Esket",1,220,"Split","Late"
"26",12.67,10,"20210701","Esket",1,220,"Split","Late"
"26",17.37,10,"20210712","Esket",1,220,"Split","Late"
"26",13.21,10,"20210705","Esket",1,220,"Split","Late"
"26",18.21,10,"20210719","Esket",1,220,"Split","Late"
"26",19.36,10,"20210708","Esket",1,220,"Split","Late"
"26",5.2,10,"20210621","Esket",1,220,"Split","Late"
"26",7.34,10,"20210624","Esket",1,220,"Split","Late"
"27",11.57,10,"20210628","Alves",1,220,"Combined","Early"
"27",4.3,10,"20210614","Alves",1,220,"Combined","Early"
"27",25.41,10,"20210715","Alves",1,220,"Combined","Early"
"27",20.84,10,"20210712","Alves",1,220,"Combined","Early"
"27",5.06,10,"20210617","Alves",1,220,"Combined","Early"
"27",15.56,10,"20210701","Alves",1,220,"Combined","Early"
"27",23.42,10,"20210719","Alves",1,220,"Combined","Early"
"27",14.76,10,"20210705","Alves",1,220,"Combined","Early"
"27",22.14,10,"20210708","Alves",1,220,"Combined","Early"
"27",7.42,9,"20210624","Alves",1,220,"Combined","Early"
"27",6.3,10,"20210621","Alves",1,220,"Combined","Early"
"28",18.38,10,"20210715","Potenzial",1,220,"Combined","Late"
"28",3.81,10,"20210614","Potenzial",1,220,"Combined","Late"
"28",9.4,10,"20210628","Potenzial",1,220,"Combined","Late"
"28",12.29,10,"20210701","Potenzial",1,220,"Combined","Late"
"28",15.44,9,"20210712","Potenzial",1,220,"Combined","Late"
"28",4.46,10,"20210617","Potenzial",1,220,"Combined","Late"
"28",18.1,10,"20210719","Potenzial",1,220,"Combined","Late"
"28",19.47,10,"20210708","Potenzial",1,220,"Combined","Late"
"28",12.01,10,"20210705","Potenzial",1,220,"Combined","Late"
"28",8.08,10,"20210624","Potenzial",1,220,"Combined","Late"
"28",5.69,10,"20210621","Potenzial",1,220,"Combined","Late"
"29",13.17,10,"20210701","Alves",1,220,"Combined","Late"
"29",4.76,10,"20210614","Alves",1,220,"Combined","Late"
"29",21.28,10,"20210715","Alves",1,220,"Combined","Late"
"29",15.86,10,"20210705","Alves",1,220,"Combined","Late"
"29",17.75,10,"20210712","Alves",1,220,"Combined","Late"
"29",5.11,10,"20210617","Alves",1,220,"Combined","Late"
"29",8.74,10,"20210628","Alves",1,220,"Combined","Late"
"29",8.47,10,"20210624","Alves",1,220,"Combined","Late"
"29",22.42,10,"20210719","Alves",1,220,"Combined","Late"
"29",6,10,"20210621","Alves",1,220,"Combined","Late"
"29",20.63,10,"20210708","Alves",1,220,"Combined","Late"
"3",11.86,10,"20210628","Torrild",1,220,"Combined","Early"
"3",16.73,10,"20210705","Torrild",1,220,"Combined","Early"
"3",9.86,10,"20210624","Torrild",1,220,"Combined","Early"
"3",19.77,10,"20210708","Torrild",1,220,"Combined","Early"
"3",15.66,10,"20210701","Torrild",1,220,"Combined","Early"
"3",4.38,10,"20210614","Torrild",1,220,"Combined","Early"
"3",21.06,10,"20210715","Torrild",1,220,"Combined","Early"
"3",19.02,10,"20210712","Torrild",1,220,"Combined","Early"
"3",5.92,10,"20210617","Torrild",1,220,"Combined","Early"
"3",21.88,10,"20210719","Torrild",1,220,"Combined","Early"
"3",6.72,10,"20210621","Torrild",1,220,"Combined","Early"
"30",14.41,10,"20210705","Potenzial",1,220,"Combined","Early"
"30",4.05,10,"20210614","Potenzial",1,220,"Combined","Early"
"30",20.48,10,"20210708","Potenzial",1,220,"Combined","Early"
"30",18.4,10,"20210712","Potenzial",1,220,"Combined","Early"
"30",8.34,9,"20210628","Potenzial",1,220,"Combined","Early"
"30",17.83,10,"20210715","Potenzial",1,220,"Combined","Early"
"30",6.27,10,"20210621","Potenzial",1,220,"Combined","Early"
"30",18.82,10,"20210719","Potenzial",1,220,"Combined","Early"
"30",13.21,10,"20210701","Potenzial",1,220,"Combined","Early"
"30",4.89,10,"20210617","Potenzial",1,220,"Combined","Early"
"30",7.07,10,"20210624","Potenzial",1,220,"Combined","Early"
"31",7.92,10,"20210628","Potenzial",1,220,"Split","Late"
"31",5.14,10,"20210621","Potenzial",1,220,"Split","Late"
"31",15.94,10,"20210719","Potenzial",1,220,"Split","Late"
"31",7.47,10,"20210624","Potenzial",1,220,"Split","Late"
"31",15.97,10,"20210708","Potenzial",1,220,"Split","Late"
"31",15.76,10,"20210715","Potenzial",1,220,"Split","Late"
"31",12.07,10,"20210705","Potenzial",1,220,"Split","Late"
"31",17.65,10,"20210712","Potenzial",1,220,"Split","Late"
"31",11.09,10,"20210701","Potenzial",1,220,"Split","Late"
"31",4.04,10,"20210614","Potenzial",1,220,"Split","Late"
"31",4.32,10,"20210617","Potenzial",1,220,"Split","Late"
"32",5.06,10,"20210621","Alves",1,220,"Split","Early"
"32",4.32,10,"20210614","Alves",1,220,"Split","Early"
"32",12.87,10,"20210705","Alves",1,220,"Split","Early"
"32",21.06,10,"20210719","Alves",1,220,"Split","Early"
"32",4.86,10,"20210617","Alves",1,220,"Split","Early"
"32",8.73,10,"20210628","Alves",1,220,"Split","Early"
"32",6.68,10,"20210624","Alves",1,220,"Split","Early"
"32",22.76,10,"20210708","Alves",1,220,"Split","Early"
"32",17.63,10,"20210712","Alves",1,220,"Split","Early"
"32",13.04,10,"20210701","Alves",1,220,"Split","Early"
"32",22.16,10,"20210715","Alves",1,220,"Split","Early"
"33",6.39,10,"20210621","Alves",1,176,"Split","Early"
"33",19.57,10,"20210719","Alves",1,176,"Split","Early"
"33",5.52,10,"20210617","Alves",1,176,"Split","Early"
"33",16.24,10,"20210705","Alves",1,176,"Split","Early"
"33",20.58,10,"20210715","Alves",1,176,"Split","Early"
"33",21.79,10,"20210708","Alves",1,176,"Split","Early"
"33",12.38,10,"20210701","Alves",1,176,"Split","Early"
"33",4.5,10,"20210614","Alves",1,176,"Split","Early"
"33",9.43,10,"20210624","Alves",1,176,"Split","Early"
"33",19.73,10,"20210712","Alves",1,176,"Split","Early"
"33",10.18,10,"20210628","Alves",1,176,"Split","Early"
"34",18.89,10,"20210719","Esket",1,176,"Split","Late"
"34",12.57,10,"20210705","Esket",1,176,"Split","Late"
"34",18.02,10,"20210708","Esket",1,176,"Split","Late"
"34",7.34,10,"20210624","Esket",1,176,"Split","Late"
"34",5.41,10,"20210621","Esket",1,176,"Split","Late"
"34",4.64,10,"20210617","Esket",1,176,"Split","Late"
"34",14.89,10,"20210701","Esket",1,176,"Split","Late"
"34",20.4,10,"20210715","Esket",1,176,"Split","Late"
"34",9.09,10,"20210628","Esket",1,176,"Split","Late"
"34",4.25,10,"20210614","Esket",1,176,"Split","Late"
"34",17.26,10,"20210712","Esket",1,176,"Split","Late"
"35",17.33,10,"20210719","Potenzial",1,176,"Combined","Early"
"35",5.36,10,"20210617","Potenzial",1,176,"Combined","Early"
"35",15.59,10,"20210705","Potenzial",1,176,"Combined","Early"
"35",6.5,10,"20210621","Potenzial",1,176,"Combined","Early"
"35",18.94,10,"20210708","Potenzial",1,176,"Combined","Early"
"35",19.44,10,"20210715","Potenzial",1,176,"Combined","Early"
"35",9.81,10,"20210624","Potenzial",1,176,"Combined","Early"
"35",14.33,10,"20210701","Potenzial",1,176,"Combined","Early"
"35",16.67,10,"20210712","Potenzial",1,176,"Combined","Early"
"35",9.43,10,"20210628","Potenzial",1,176,"Combined","Early"
"35",4.37,10,"20210614","Potenzial",1,176,"Combined","Early"
"36",16.7,10,"20210705","Capone",1,176,"Combined","Late"
"36",23.7,10,"20210715","Capone",1,176,"Combined","Late"
"36",28.1,10,"20210719","Capone",1,176,"Combined","Late"
