"DayTime","y","m","d","DailyMean_Temperature","Acc_Temperature","Acc_Percipitation","Acc_Radiation","DailySum_Percipitation","DailySum_Radiation","sowing_date","DFG_year"
"2019-06-20",2019,6,20,19.3708333333333,1808.59583333333,319.97,572700.4,1.32,5819.6,"Late","DFG2019"
"2019-06-21",2019,6,21,18.0708333333333,1826.66666666667,319.97,579621,0,6920.6,"Late","DFG2019"
"2019-06-22",2019,6,22,18.3,1844.96666666667,319.97,587195.8,0,7574.8,"Late","DFG2019"
"2019-06-23",2019,6,23,20.9625,1865.92916666667,319.97,595386.5,0,8190.7,"Late","DFG2019"
"2019-06-24",2019,6,24,22.8916666666667,1888.82083333333,319.97,603368.8,0,7982.3,"Late","DFG2019"
"2019-06-25",2019,6,25,25.4416666666667,1914.2625,319.97,611041.9,0,7673.1,"Late","DFG2019"
"2019-06-26",2019,6,26,25.3458333333333,1939.60833333333,320,618485.2,0.03,7443.3,"Late","DFG2019"
"2019-06-27",2019,6,27,16.7916666666667,1956.4,320.03,626613,0.03,8127.8,"Late","DFG2019"
"2019-06-28",2019,6,28,18.05,1974.45,320.06,633951.2,0.03,7338.2,"Late","DFG2019"
"2019-06-29",2019,6,29,22.1583333333333,1996.60833333333,320.12,642307.5,0.06,8356.3,"Late","DFG2019"
"2019-06-30",2019,6,30,25.6291666666667,2022.2375,320.18,650208,0.06,7900.5,"Late","DFG2019"
"2019-07-01",2019,7,1,20.0791666666667,2042.31666666667,320.33,656794.1,0.15,6586.1,"Late","DFG2019"
"2019-07-02",2019,7,2,15.9833333333333,2058.3,320.33,663361.7,0,6567.6,"Late","DFG2019"
"2019-07-03",2019,7,3,14.6583333333333,2072.95833333333,320.39,670135.4,0.06,6773.7,"Late","DFG2019"
"2019-07-04",2019,7,4,15.9375,2088.89583333333,320.39,677870.8,0,7735.4,"Late","DFG2019"
"2019-07-05",2019,7,5,18.6291666666667,2107.525,320.49,683749.7,0.1,5878.9,"Late","DFG2019"
"2019-07-06",2019,7,6,16.8541666666667,2124.37916666667,324.91,686942.6,4.42,3192.9,"Late","DFG2019"
"2019-07-07",2019,7,7,13.9875,2138.36666666667,324.91,691640.8,0,4698.2,"Late","DFG2019"
"2019-07-08",2019,7,8,13.0208333333333,2151.3875,324.91,695353.8,0,3713,"Late","DFG2019"
"2019-07-09",2019,7,9,13.6791666666667,2165.06666666667,325.02,699370.9,0.11,4017.1,"Late","DFG2019"
"2019-07-10",2019,7,10,15.6666666666667,2180.73333333333,325.44,704875.3,0.42,5504.4,"Late","DFG2019"
"2019-07-11",2019,7,11,16.975,2197.70833333333,326.04,708420.9,0.6,3545.6,"Late","DFG2019"
"2019-07-12",2019,7,12,17.1625,2214.87083333333,331.19,712327.3,5.15,3906.4,"Late","DFG2019"
"2019-07-13",2019,7,13,15.8958333333333,2230.76666666667,333.56,714594.7,2.37,2267.4,"Late","DFG2019"
"2019-07-14",2019,7,14,14.8625,2245.62916666667,333.72,716785.7,0.16,2191,"Late","DFG2019"
"2019-07-15",2019,7,15,14.2666666666667,2259.89583333333,333.75,719030.5,0.03,2244.8,"Late","DFG2019"
"2019-07-16",2019,7,16,15.1083333333333,2275.00416666667,333.78,721417.8,0.03,2387.3,"Late","DFG2019"
"2019-07-17",2019,7,17,17.8541666666667,2292.85833333333,333.78,727491.1,0,6073.3,"Late","DFG2019"
"2019-07-18",2019,7,18,19.9625,2312.82083333333,333.87,733928.2,0.09,6437.1,"Late","DFG2019"
"2019-07-19",2019,7,19,20.0875,2332.90833333333,334.82,738281.2,0.95,4353,"Late","DFG2019"
"2019-07-20",2019,7,20,20.4041666666667,2353.3125,350.43,743640.2,15.61,5359,"Late","DFG2019"
"2019-07-21",2019,7,21,19.9083333333333,2373.22083333333,350.49,749751.4,0.06,6111.2,"Late","DFG2019"
"2019-07-22",2019,7,22,20.4875,2393.70833333333,350.49,755118.6,0,5367.2,"Late","DFG2019"
"2019-07-23",2019,7,23,24.5958333333333,2418.30416666667,350.49,762431.3,0,7312.7,"Late","DFG2019"
"2019-07-24",2019,7,24,27.5041666666667,2445.80833333333,350.49,769647.3,0,7216,"Late","DFG2019"
"2019-10-24",2019,10,24,13.7208333333333,13.7208333333333,0.12,1836.4,0.12,1836.4,"Early","DFG2020"
"2019-10-25",2019,10,25,14.1958333333333,27.9166666666667,0.12,3835.9,0,1999.5,"Early","DFG2020"
"2019-10-26",2019,10,26,15.7416666666667,43.6583333333333,0.12,5927.6,0,2091.7,"Early","DFG2020"
"2019-10-27",2019,10,27,10.6083333333333,54.2666666666667,1.26,7141.2,1.14,1213.6,"Early","DFG2020"
"2019-10-28",2019,10,28,7.5375,61.8041666666667,1.43,8872.9,0.17,1731.7,"Early","DFG2020"
"2019-10-29",2019,10,29,6.2875,68.0916666666667,1.43,11094.3,0,2221.4,"Early","DFG2020"
"2019-10-30",2019,10,30,3.71666666666667,71.8083333333333,1.43,13580.3,0,2486,"Early","DFG2020"
"2019-10-31",2019,10,31,2.125,73.9333333333333,1.46,15895.6,0.03,2315.3,"Early","DFG2020"
"2019-11-01",2019,11,1,3.96666666666667,77.9,2.52,16826.9,1.06,931.3,"Early","DFG2020"
"2019-11-02",2019,11,2,12.8083333333333,90.7083333333333,5.43,17690.7,2.91,863.8,"Early","DFG2020"
"2019-11-03",2019,11,3,12.1458333333333,102.854166666667,5.64,18909.4,0.21,1218.7,"Early","DFG2020"
"2019-11-04",2019,11,4,11.0666666666667,113.920833333333,7.42,19947.1,1.78,1037.7,"Early","DFG2020"
"2019-11-05",2019,11,5,9.22083333333333,123.141666666667,10.25,20526.7,2.83,579.6,"Early","DFG2020"
"2019-11-06",2019,11,6,7.35833333333333,130.5,14.26,21368.5,4.01,841.8,"Early","DFG2020"
"2019-11-07",2019,11,7,7.55416666666667,138.054166666667,14.91,22342.5,0.65,974,"Early","DFG2020"
"2019-11-08",2019,11,8,6.42083333333333,144.475,17.89,23292.7,2.98,950.2,"Early","DFG2020"
"2019-11-09",2019,11,9,5.85,150.325,19.51,24499.8,1.62,1207.1,"Early","DFG2020"
"2019-11-10",2019,11,10,2.79166666666667,153.116666666667,19.63,26314.6,0.12,1814.8,"Early","DFG2020"
"2019-11-11",2019,11,11,3.52083333333333,156.6375,19.72,27490.5,0.09,1175.9,"Early","DFG2020"
"2019-11-12",2019,11,12,5.09583333333333,161.733333333333,19.72,28466,0,975.5,"Early","DFG2020"
"2019-11-13",2019,11,13,4.50416666666667,166.2375,19.72,29204.7,0,738.7,"Early","DFG2020"
"2019-11-14",2019,11,14,5.125,171.3625,19.72,30837.5,0,1632.8,"Early","DFG2020"
"2019-11-15",2019,11,15,4.64583333333333,176.008333333333,19.72,31153.6,0,316.1,"Early","DFG2020"
"2019-11-16",2019,11,16,4.40416666666667,180.4125,24.74,31867.1,5.02,713.5,"Early","DFG2020"
"2019-11-17",2019,11,17,2.84166666666667,183.254166666667,25.84,32361.6,1.1,494.5,"Early","DFG2020"
"2019-11-18",2019,11,18,5.42083333333333,188.675,28.14,32604.5,2.3,242.9,"Early","DFG2020"
"2019-11-19",2019,11,19,5.0875,193.7625,29.34,33126.1,1.2,521.6,"Early","DFG2020"
"2019-11-20",2019,11,20,3.65,197.4125,29.4,33584.2,0.06,458.1,"Early","DFG2020"
"2019-11-21",2019,11,21,4.6375,202.05,29.86,33783.7,0.46,199.5,"Early","DFG2020"
"2019-11-22",2019,11,22,5.36666666666667,207.416666666667,29.86,34599.6,0,815.9,"Early","DFG2020"
"2019-11-23",2019,11,23,5.7375,213.154166666667,29.86,34996,0,396.4,"Early","DFG2020"
"2019-11-24",2019,11,24,4.45833333333333,217.6125,29.86,35212.8,0,216.8,"Early","DFG2020"
"2019-11-25",2019,11,25,4.1125,221.725,29.86,35514.1,0,301.3,"Early","DFG2020"
"2019-11-26",2019,11,26,8,229.725,29.98,36167,0.12,652.9,"Early","DFG2020"
"2019-11-27",2019,11,27,9.4875,239.2125,31.48,36560.8,1.5,393.8,"Early","DFG2020"
"2019-11-28",2019,11,28,9.72083333333333,248.933333333333,36.69,36850.7,5.21,289.9,"Early","DFG2020"
"2019-11-29",2019,11,29,5.17083333333333,254.104166666667,37.87,37701.7,1.18,851,"Early","DFG2020"
"2019-11-30",2019,11,30,2.80416666666667,256.908333333333,37.87,38805,0,1103.3,"Early","DFG2020"
"2019-12-01",2019,12,1,0,256.908333333333,37.93,39392.4,0.06,587.4,"Early","DFG2020"
"2019-12-02",2019,12,2,3.09583333333333,260.004166666667,38.93,40170.3,1,777.9,"Early","DFG2020"
"2019-12-03",2019,12,3,4.825,264.829166666667,38.93,40698,0,527.7,"Early","DFG2020"
"2019-12-04",2019,12,4,1.92083333333333,266.75,38.93,41837.5,0,1139.5,"Early","DFG2020"
"2019-12-05",2019,12,5,1.69166666666667,268.441666666667,38.93,43130.7,0,1293.2,"Early","DFG2020"
"2019-12-06",2019,12,6,3.85833333333333,272.3,39.85,43325.8,0.92,195.1,"Early","DFG2020"
"2019-12-07",2019,12,7,8.49583333333333,280.795833333333,40.53,43810.7,0.68,484.9,"Early","DFG2020"
"2019-12-08",2019,12,8,8.95,289.745833333333,40.76,43966.7,0.23,156,"Early","DFG2020"
"2019-12-09",2019,12,9,6.42083333333333,296.166666666667,41.85,44450.9,1.09,484.2,"Early","DFG2020"
"2019-12-10",2019,12,10,3.77916666666667,299.945833333333,41.85,45444.6,0,993.7,"Early","DFG2020"
"2019-12-11",2019,12,11,3.26666666666667,303.2125,48.53,45590.7,6.68,146.1,"Early","DFG2020"
"2019-12-12",2019,12,12,3.59583333333333,306.808333333333,48.59,45949.5,0.06,358.8,"Early","DFG2020"
"2019-12-13",2019,12,13,2.09583333333333,308.904166666667,51.16,46259.3,2.57,309.8,"Early","DFG2020"
"2019-12-14",2019,12,14,4.82083333333333,313.725,53.29,46740.4,2.13,481.1,"Early","DFG2020"
"2019-12-15",2019,12,15,6.72083333333333,320.445833333333,55.14,47672.8,1.85,932.4,"Early","DFG2020"
"2019-12-16",2019,12,16,7.18333333333333,327.629166666667,55.14,47941,0,268.2,"Early","DFG2020"
"2019-12-17",2019,12,17,10.7375,338.366666666667,57.35,48776.4,2.21,835.4,"Early","DFG2020"
"2019-12-18",2019,12,18,6.85833333333333,345.225,57.67,49646.5,0.32,870.1,"Early","DFG2020"
"2019-12-19",2019,12,19,8.07916666666667,353.304166666667,57.76,50604.5,0.09,958,"Early","DFG2020"
"2019-12-20",2019,12,20,7.9375,361.241666666667,58.22,51035.2,0.46,430.7,"Early","DFG2020"
"2019-12-21",2019,12,21,7.0625,368.304166666667,58.22,51989.4,0,954.2,"Early","DFG2020"
"2019-12-22",2019,12,22,7.02916666666667,375.333333333333,59.09,52410.8,0.87,421.4,"Early","DFG2020"
"2019-12-23",2019,12,23,7.32083333333333,382.654166666667,59.54,52936.9,0.45,526.1,"Early","DFG2020"
"2019-12-24",2019,12,24,6.8,389.454166666667,63.99,53170.9,4.45,234,"Early","DFG2020"
"2019-12-25",2019,12,25,6.43333333333333,395.8875,66.13,53495.4,2.14,324.5,"Early","DFG2020"
"2019-12-26",2019,12,26,4.5375,400.425,66.22,54092.1,0.09,596.7,"Early","DFG2020"
"2019-12-27",2019,12,27,2.0625,402.4875,66.22,54653.4,0,561.3,"Early","DFG2020"
"2019-12-28",2019,12,28,0,402.4875,66.22,55365.2,0,711.8,"Early","DFG2020"
"2019-12-29",2019,12,29,0.933333333333333,403.420833333333,66.22,56091,0,725.8,"Early","DFG2020"
"2019-12-30",2019,12,30,4.8,408.220833333333,66.22,56953.6,0,862.6,"Early","DFG2020"
"2019-12-31",2019,12,31,5.05,413.270833333333,66.67,57589.5,0.45,635.9,"Early","DFG2020"
"2020-01-01",2020,1,1,0.970833333333333,414.241666666667,66.67,58714.2,0,1124.7,"Early","DFG2020"
"2020-01-02",2020,1,2,1.60833333333333,415.85,66.67,59784.5,0,1070.3,"Early","DFG2020"
"2020-01-03",2020,1,3,5.62916666666667,421.479166666667,69.68,59967.7,3.01,183.2,"Early","DFG2020"
"2020-01-04",2020,1,4,4.69166666666667,426.170833333333,73.62,60109.4,3.94,141.7,"Early","DFG2020"
"2020-01-05",2020,1,5,3.45833333333333,429.629166666667,73.62,60454.7,0,345.3,"Early","DFG2020"
"2020-01-06",2020,1,6,4.2375,433.866666666667,73.62,60612.3,0,157.6,"Early","DFG2020"
"2020-01-07",2020,1,7,4.92916666666667,438.795833333333,73.8,61244.8,0.18,632.5,"Early","DFG2020"
"2020-01-08",2020,1,8,7.4375,446.233333333333,74.55,61428.7,0.75,183.9,"Early","DFG2020"
"2020-01-09",2020,1,9,10.1375,456.370833333333,76.6,61579.2,2.05,150.5,"Early","DFG2020"
"2020-01-10",2020,1,10,8.17083333333333,464.541666666667,77.8,62022,1.2,442.8,"Early","DFG2020"
"2020-01-11",2020,1,11,3.80416666666667,468.345833333333,77.83,62962.8,0.03,940.8,"Early","DFG2020"
"2020-01-12",2020,1,12,5.25416666666667,473.6,78.2,63702.8,0.37,740,"Early","DFG2020"
"2020-01-13",2020,1,13,6.4125,480.0125,78.71,64407.3,0.51,704.5,"Early","DFG2020"
"2020-01-14",2020,1,14,9.5375,489.55,78.71,64593.4,0,186.1,"Early","DFG2020"
"2020-01-15",2020,1,15,11.0916666666667,500.641666666667,79.29,65705.8,0.58,1112.4,"Early","DFG2020"
"2020-01-16",2020,1,16,7.02083333333333,507.6625,79.29,67019.5,0,1313.7,"Early","DFG2020"
"2020-01-17",2020,1,17,7.80833333333333,515.470833333333,79.4,68262.4,0.11,1242.9,"Early","DFG2020"
"2020-01-18",2020,1,18,4.87916666666667,520.35,79.43,68989.2,0.03,726.8,"Early","DFG2020"
"2020-01-19",2020,1,19,3.49583333333333,523.845833333333,79.92,69849.8,0.49,860.6,"Early","DFG2020"
"2020-01-20",2020,1,20,3.11666666666667,526.9625,79.95,70887.5,0.03,1037.7,"Early","DFG2020"
"2020-01-21",2020,1,21,1.37083333333333,528.333333333333,79.95,72481.3,0,1593.8,"Early","DFG2020"
"2020-01-22",2020,1,22,3.30833333333333,531.641666666667,79.98,72872.3,0.03,391,"Early","DFG2020"
"2020-01-23",2020,1,23,2.59166666666667,534.233333333333,79.98,73503.6,0,631.3,"Early","DFG2020"
"2020-01-24",2020,1,24,0,534.233333333333,79.98,73771.2,0,267.6,"Early","DFG2020"
"2020-01-25",2020,1,25,0.125,534.358333333333,79.98,74257.4,0,486.2,"Early","DFG2020"
"2020-01-26",2020,1,26,2.65,537.008333333333,80.04,75203,0.06,945.6,"Early","DFG2020"
"2020-01-27",2020,1,27,6.08333333333333,543.091666666667,81.13,75559.3,1.09,356.3,"Early","DFG2020"
"2020-01-28",2020,1,28,5.24583333333333,548.3375,82.72,76109.9,1.59,550.6,"Early","DFG2020"
"2020-01-29",2020,1,29,4.25,552.5875,83.68,76694.7,0.96,584.8,"Early","DFG2020"
"2020-01-30",2020,1,30,7.28333333333333,559.870833333333,83.74,77336.3,0.06,641.6,"Early","DFG2020"
"2020-01-31",2020,1,31,11.5666666666667,571.4375,83.77,78334.9,0.03,998.6,"Early","DFG2020"
"2020-02-01",2020,2,1,10.7541666666667,582.191666666667,86.02,78654.2,2.25,319.3,"Early","DFG2020"
"2020-02-02",2020,2,2,7.6625,589.854166666667,90.87,78969.3,4.85,315.1,"Early","DFG2020"
"2020-02-03",2020,2,3,8.50833333333333,598.3625,97.78,79776.4,6.91,807.1,"Early","DFG2020"
"2020-02-04",2020,2,4,4.91666666666667,603.279166666667,98.79,81131.6,1.01,1355.2,"Early","DFG2020"
"2020-02-05",2020,2,5,2.70833333333333,605.9875,98.79,83238.5,0,2106.9,"Early","DFG2020"
"2020-02-06",2020,2,6,4.20416666666667,610.191666666667,98.79,83637.8,0,399.3,"Early","DFG2020"
"2020-02-07",2020,2,7,4.5375,614.729166666667,98.79,84430.7,0,792.9,"Early","DFG2020"
"2020-02-08",2020,2,8,5.20416666666667,619.933333333333,98.79,85666.6,0,1235.9,"Early","DFG2020"
"2020-02-09",2020,2,9,9.50416666666667,629.4375,102.65,86627.4,3.86,960.8,"Early","DFG2020"
"2020-02-10",2020,2,10,6.83333333333333,636.270833333333,114.21,87740.2,11.56,1112.8,"Early","DFG2020"
"2020-02-11",2020,2,11,4.07083333333333,640.341666666667,117.17,88655.4,2.96,915.2,"Early","DFG2020"
"2020-02-12",2020,2,12,4.17916666666667,644.520833333333,117.2,90493.2,0.03,1837.8,"Early","DFG2020"
"2020-02-13",2020,2,13,3.09583333333333,647.616666666667,120.09,90898.8,2.89,405.6,"Early","DFG2020"
"2020-02-14",2020,2,14,6.10833333333333,653.725,120.33,91758.8,0.24,860,"Early","DFG2020"
"2020-02-15",2020,2,15,8.02916666666667,661.754166666667,120.33,93419.8,0,1661,"Early","DFG2020"
"2020-02-16",2020,2,16,12.6666666666667,674.420833333333,122.47,93937.3,2.14,517.5,"Early","DFG2020"
"2020-02-17",2020,2,17,8.0125,682.433333333333,124.6,95647.6,2.13,1710.3,"Early","DFG2020"
"2020-02-18",2020,2,18,6.6875,689.120833333333,126.41,97516.1,1.81,1868.5,"Early","DFG2020"
"2020-02-19",2020,2,19,5.225,694.345833333333,129.92,98838,3.51,1321.9,"Early","DFG2020"
"2020-02-20",2020,2,20,6.15,700.495833333333,133.48,99655.6,3.56,817.6,"Early","DFG2020"
"2020-02-21",2020,2,21,6.29583333333333,706.791666666667,133.57,101477.4,0.09,1821.8,"Early","DFG2020"
"2020-02-22",2020,2,22,8.575,715.366666666667,139.62,102680.1,6.05,1202.7,"Early","DFG2020"
"2020-02-23",2020,2,23,7.85,723.216666666667,151.52,103189.4,11.9,509.3,"Early","DFG2020"
"2020-02-24",2020,2,24,6.175,729.391666666667,157.79,104015.9,6.27,826.5,"Early","DFG2020"
"2020-02-25",2020,2,25,7.30833333333333,736.7,159.53,106179.2,1.74,2163.3,"Early","DFG2020"
"2020-02-26",2020,2,26,3.10416666666667,739.804166666667,168.07,107333.7,8.54,1154.5,"Early","DFG2020"
"2020-02-27",2020,2,27,3.42916666666667,743.233333333333,168.41,108854.5,0.34,1520.8,"Early","DFG2020"
"2020-02-28",2020,2,28,4.175,747.408333333333,175.29,111468.9,6.88,2614.4,"Early","DFG2020"
"2020-02-29",2020,2,29,8.0875,755.495833333333,177.67,113664.4,2.38,2195.5,"Early","DFG2020"
"2020-03-01",2020,3,1,6.80833333333333,762.304166666667,181.16,115808.9,3.49,2144.5,"Early","DFG2020"
"2020-03-02",2020,3,2,6.7375,769.041666666667,183.32,118769.4,2.16,2960.5,"Early","DFG2020"
"2020-03-03",2020,3,3,5.2125,774.254166666667,187.5,120977.4,4.18,2208,"Early","DFG2020"
"2020-03-04",2020,3,4,3.64583333333333,777.9,188.93,122548.6,1.43,1571.2,"Early","DFG2020"
"2020-03-05",2020,3,5,5.51666666666667,783.416666666667,190.01,124287.9,1.08,1739.3,"Early","DFG2020"
"2020-03-06",2020,3,6,4.525,787.941666666667,199.9,124880,9.89,592.1,"Early","DFG2020"
"2020-03-07",2020,3,7,4.77083333333333,792.7125,199.9,126473.5,0,1593.5,"Early","DFG2020"
"2020-03-08",2020,3,8,8.27083333333333,800.983333333333,199.9,128637.9,0,2164.4,"Early","DFG2020"
"2020-03-09",2020,3,9,7.78333333333333,808.766666666667,200.09,130634.2,0.19,1996.3,"Early","DFG2020"
"2020-03-10",2020,3,10,8.55833333333333,817.325,205.78,131424.1,5.69,789.9,"Early","DFG2020"
"2020-03-11",2020,3,11,10.5833333333333,827.908333333333,207.66,133298,1.88,1873.9,"Early","DFG2020"
"2020-03-12",2020,3,12,9.3,837.208333333333,209.39,136872,1.73,3574,"Early","DFG2020"
"2020-03-13",2020,3,13,6.24583333333333,843.454166666667,210.5,139775.2,1.11,2903.2,"Early","DFG2020"
"2020-03-14",2020,3,14,4.69166666666667,848.145833333333,210.5,143637.4,0,3862.2,"Early","DFG2020"
"2020-03-15",2020,3,15,8.725,856.870833333333,210.5,147152.7,0,3515.3,"Early","DFG2020"
"2020-03-16",2020,3,16,9.98333333333333,866.854166666667,210.5,150873.4,0,3720.7,"Early","DFG2020"
"2020-03-17",2020,3,17,9.975,876.829166666667,210.5,154960.9,0,4087.5,"Early","DFG2020"
"2020-03-18",2020,3,18,10.6791666666667,887.508333333333,210.5,158651.1,0,3690.2,"Early","DFG2020"
"2020-03-19",2020,3,19,10.1333333333333,897.641666666667,210.5,161226.5,0,2575.4,"Early","DFG2020"
"2020-03-20",2020,3,20,7.1,904.741666666667,214.44,162293.9,3.94,1067.4,"Early","DFG2020"
"2020-03-21",2020,3,21,3.3,908.041666666667,214.44,165420.5,0,3126.6,"Early","DFG2020"
"2020-03-22",2020,3,22,2.04166666666667,910.083333333333,214.44,170336.1,0,4915.6,"Early","DFG2020"
"2020-03-23",2020,3,23,1.78333333333333,911.866666666667,214.44,175243.9,0,4907.8,"Early","DFG2020"
"2020-03-24",2020,3,24,2.83333333333333,914.7,214.44,180157.2,0,4913.3,"Early","DFG2020"
"2020-03-25",2020,3,25,3.45416666666667,918.154166666667,214.44,185185,0,5027.8,"Early","DFG2020"
"2020-03-26",2020,3,26,4.85,923.004166666667,214.44,190018.7,0,4833.7,"Early","DFG2020"
"2020-03-27",2020,3,27,8.45833333333333,931.4625,214.44,194580.5,0,4561.8,"Early","DFG2020"
"2020-03-28",2020,3,28,6.90416666666667,938.366666666667,214.44,199420,0,4839.5,"Early","DFG2020"
"2020-03-29",2020,3,29,2.76666666666667,941.133333333333,215.63,200673.9,1.19,1253.9,"Early","DFG2020"
"2020-03-30",2020,3,30,0.758333333333333,941.891666666667,216.18,202379.8,0.55,1705.9,"Early","DFG2020"
"2020-03-31",2020,3,31,1.70416666666667,943.595833333333,216.18,206976.9,0,4597.1,"Early","DFG2020"
"2020-04-01",2020,4,1,4.07916666666667,947.675,216.18,211630.3,0,4653.4,"Early","DFG2020"
"2020-04-02",2020,4,2,6.35,954.025,216.18,214126,0,2495.7,"Early","DFG2020"
"2020-04-03",2020,4,3,7.16666666666667,961.191666666667,216.61,217281.8,0.43,3155.8,"Early","DFG2020"
"2020-04-04",2020,4,4,7.90416666666667,969.095833333333,216.61,222877.1,0,5595.3,"Early","DFG2020"
"2020-04-05",2020,4,5,10.1166666666667,979.2125,216.61,228481.7,0,5604.6,"Early","DFG2020"
"2020-04-06",2020,4,6,13.325,992.5375,216.61,234183.3,0,5701.6,"Early","DFG2020"
"2020-04-07",2020,4,7,14.1291666666667,1006.66666666667,216.61,239793.5,0,5610.2,"Early","DFG2020"
"2020-04-08",2020,4,8,15.1958333333333,1021.8625,216.61,245283.1,0,5489.6,"Early","DFG2020"
"2020-04-09",2020,4,9,13.0791666666667,1034.94166666667,216.64,250972.2,0.03,5689.1,"Early","DFG2020"
"2020-04-10",2020,4,10,8.55833333333333,1043.5,216.67,256907.5,0.03,5935.3,"Early","DFG2020"
"2020-04-11",2020,4,11,10.0583333333333,1053.55833333333,216.7,262835.9,0.03,5928.4,"Early","DFG2020"
"2020-04-12",2020,4,12,15.1791666666667,1068.7375,216.7,268722.8,0,5886.9,"Early","DFG2020"
"2020-04-13",2020,4,13,7.57083333333333,1076.30833333333,216.92,273454,0.22,4731.2,"Early","DFG2020"
"2020-04-14",2020,4,14,5.69583333333333,1082.00416666667,216.92,277855,0,4401,"Early","DFG2020"
"2020-04-15",2020,4,15,8.225,1090.22916666667,216.92,283636.3,0,5781.3,"Early","DFG2020"
"2020-04-16",2020,4,16,11.325,1101.55416666667,216.96,289207.5,0.04,5571.2,"Early","DFG2020"
"2020-04-17",2020,4,17,10.2,1111.75416666667,216.96,295508.2,0,6300.7,"Early","DFG2020"
"2020-04-18",2020,4,18,12.5,1124.25416666667,216.96,301578.3,0,6070.1,"Early","DFG2020"
"2020-04-19",2020,4,19,9.64166666666667,1133.89583333333,216.99,308211.5,0.03,6633.2,"Early","DFG2020"
"2020-04-20",2020,4,20,10.125,1144.02083333333,216.99,314897.7,0,6686.2,"Early","DFG2020"
"2020-04-21",2020,4,21,11.7333333333333,1155.75416666667,217.05,321618,0.06,6720.3,"Early","DFG2020"
"2020-04-22",2020,4,22,12.8166666666667,1168.57083333333,217.08,328360.8,0.03,6742.8,"Early","DFG2020"
"2020-04-23",2020,4,23,13.0708333333333,1181.64166666667,217.08,335064.9,0,6704.1,"Early","DFG2020"
"2020-04-24",2020,4,24,12.6,1194.24166666667,217.11,341141.9,0.03,6077,"Early","DFG2020"
"2020-04-25",2020,4,25,10.2458333333333,1204.4875,217.11,345540.5,0,4398.6,"Early","DFG2020"
"2020-04-26",2020,4,26,10.2291666666667,1214.71666666667,217.14,351819.5,0.03,6279,"Early","DFG2020"
"2020-04-27",2020,4,27,13.0791666666667,1227.79583333333,217.17,358554.6,0.03,6735.1,"Early","DFG2020"
"2020-04-28",2020,4,28,13.1375,1240.93333333333,219.5,362728.9,2.33,4174.3,"Early","DFG2020"
"2020-04-29",2020,4,29,13,1253.93333333333,219.5,366315.5,0,3586.6,"Early","DFG2020"
"2020-04-30",2020,4,30,12.3166666666667,1266.25,230.47,370651.3,10.97,4335.8,"Early","DFG2020"
"2020-05-01",2020,5,1,10.3833333333333,1276.63333333333,231.17,374776.2,0.7,4124.9,"Early","DFG2020"
"2020-05-02",2020,5,2,9.30416666666667,1285.9375,232.03,378169.6,0.86,3393.4,"Early","DFG2020"
"2020-05-03",2020,5,3,11.1166666666667,1297.05416666667,232.19,382367.4,0.16,4197.8,"Early","DFG2020"
"2020-05-04",2020,5,4,9.775,1306.82916666667,234.55,386701.6,2.36,4334.2,"Early","DFG2020"
"2020-05-05",2020,5,5,8.40416666666667,1315.23333333333,234.55,392433.7,0,5732.1,"Early","DFG2020"
"2020-05-06",2020,5,6,10.0041666666667,1325.2375,234.55,399897.3,0,7463.6,"Early","DFG2020"
"2020-05-07",2020,5,7,11.05,1336.2875,234.55,406992,0,7094.7,"Early","DFG2020"
"2020-05-08",2020,5,8,13.4958333333333,1349.78333333333,234.55,413837.9,0,6845.9,"Early","DFG2020"
"2020-05-09",2020,5,9,15.5916666666667,1365.375,234.55,421074.3,0,7236.4,"Early","DFG2020"
"2020-05-10",2020,5,10,14.55,1379.925,234.69,424508,0.14,3433.7,"Early","DFG2020"
"2020-05-11",2020,5,11,6.95833333333333,1386.88333333333,234.76,427414.1,0.07,2906.1,"Early","DFG2020"
"2020-05-12",2020,5,12,7.25833333333333,1394.14166666667,234.76,431743.9,0,4329.8,"Early","DFG2020"
"2020-05-13",2020,5,13,9.3,1403.44166666667,235.09,436805.3,0.33,5061.4,"Early","DFG2020"
"2020-05-14",2020,5,14,8.625,1412.06666666667,235.09,443327.7,0,6522.4,"Early","DFG2020"
"2020-05-15",2020,5,15,8.80833333333333,1420.875,235.12,449340.8,0.03,6013.1,"Early","DFG2020"
"2020-05-16",2020,5,16,11.3708333333333,1432.24583333333,235.12,454676.2,0,5335.4,"Early","DFG2020"
"2020-05-17",2020,5,17,12.3458333333333,1444.59166666667,235.12,460864.7,0,6188.5,"Early","DFG2020"
"2020-05-18",2020,5,18,15.6666666666667,1460.25833333333,235.15,467415.1,0.03,6550.4,"Early","DFG2020"
"2020-05-19",2020,5,19,15.6041666666667,1475.8625,235.15,472041.9,0,4626.8,"Early","DFG2020"
"2020-05-20",2020,5,20,15.25,1491.1125,235.25,476619.3,0.1,4577.4,"Early","DFG2020"
"2020-05-21",2020,5,21,16.7958333333333,1507.90833333333,235.31,484397.4,0.06,7778.1,"Early","DFG2020"
"2020-05-22",2020,5,22,17.5416666666667,1525.45,239.46,487425.8,4.15,3028.4,"Early","DFG2020"
"2020-05-23",2020,5,23,14.6083333333333,1540.05833333333,239.46,491730.3,0,4304.5,"Early","DFG2020"
