"date","var","nitrogen","appl","timeid","weight","TT","BBCH","group"
2021-07-01,"Capone",176,"Split","Late",1.52166666666667,1847.14166666667,81.6126124961121,"Capone.Split.Late.176"
2021-07-01,"Capone",220,"Combined","Early",1.52133333333333,2020,81.3030159042186,"Capone.Combined.Early.220"
2021-07-01,"Capone",220,"Combined","Early",1.52133333333333,2020,81.3030159042186,"Capone.Combined.Early.220"
2021-07-01,"Capone",220,"Combined","Early",1.52133333333333,2020,81.3030159042186,"Capone.Combined.Early.220"
2021-07-01,"Capone",220,"Combined","Late",1.52366666666667,1847.14166666667,81.6126124961121,"Capone.Combined.Late.220"
2021-07-01,"Capone",220,"Combined","Late",1.52366666666667,1847.14166666667,81.6126124961121,"Capone.Combined.Late.220"
2021-07-01,"Capone",220,"Combined","Late",1.52366666666667,1847.14166666667,81.6126124961121,"Capone.Combined.Late.220"
2021-07-01,"Capone",220,"Split","Early",1.379,2020,81.3030159042186,"Capone.Split.Early.220"
2021-07-01,"Capone",220,"Split","Early",1.379,2020,81.3030159042186,"Capone.Split.Early.220"
2021-07-01,"Capone",220,"Split","Early",1.379,2020,81.3030159042186,"Capone.Split.Early.220"
2021-07-01,"Capone",220,"Split","Late",1.43966666666667,1847.14166666667,81.6126124961121,"Capone.Split.Late.220"
2021-07-01,"Capone",220,"Split","Late",1.43966666666667,1847.14166666667,81.6126124961121,"Capone.Split.Late.220"
2021-07-01,"Capone",220,"Split","Late",1.43966666666667,1847.14166666667,81.6126124961121,"Capone.Split.Late.220"
2021-07-01,"Esket",176,"Combined","Early",1.48966666666667,2020,81.3181554854486,"Esket.Combined.Early.176"
2021-07-01,"Esket",176,"Combined","Early",1.48966666666667,2020,81.3181554854486,"Esket.Combined.Early.176"
2021-07-01,"Esket",176,"Combined","Early",1.48966666666667,2020,81.3181554854486,"Esket.Combined.Early.176"
2021-07-01,"Esket",176,"Combined","Late",1.28733333333333,1847.14166666667,81.8398715488267,"Esket.Combined.Late.176"
2021-07-01,"Esket",176,"Combined","Late",1.28733333333333,1847.14166666667,81.8398715488267,"Esket.Combined.Late.176"
2021-07-01,"Esket",176,"Combined","Late",1.28733333333333,1847.14166666667,81.8398715488267,"Esket.Combined.Late.176"
2021-07-01,"Esket",176,"Split","Early",1.39433333333333,2020,81.3181554854486,"Esket.Split.Early.176"
2021-07-01,"Esket",176,"Split","Early",1.39433333333333,2020,81.3181554854486,"Esket.Split.Early.176"
2021-07-01,"Esket",176,"Split","Early",1.39433333333333,2020,81.3181554854486,"Esket.Split.Early.176"
2021-07-01,"Esket",176,"Split","Late",1.306,1847.14166666667,81.8398715488267,"Esket.Split.Late.176"
2021-07-01,"Esket",176,"Split","Late",1.306,1847.14166666667,81.8398715488267,"Esket.Split.Late.176"
2021-07-01,"Esket",176,"Split","Late",1.306,1847.14166666667,81.8398715488267,"Esket.Split.Late.176"
2021-07-01,"Esket",220,"Combined","Early",1.28066666666667,2020,81.3181554854486,"Esket.Combined.Early.220"
2021-07-01,"Esket",220,"Combined","Early",1.28066666666667,2020,81.3181554854486,"Esket.Combined.Early.220"
2021-07-01,"Esket",220,"Combined","Early",1.28066666666667,2020,81.3181554854486,"Esket.Combined.Early.220"
2021-07-01,"Esket",220,"Combined","Late",1.23166666666667,1847.14166666667,81.8398715488267,"Esket.Combined.Late.220"
2021-07-01,"Esket",220,"Combined","Late",1.23166666666667,1847.14166666667,81.8398715488267,"Esket.Combined.Late.220"
2021-07-01,"Esket",220,"Combined","Late",1.23166666666667,1847.14166666667,81.8398715488267,"Esket.Combined.Late.220"
2021-07-01,"Esket",220,"Split","Early",1.33266666666667,2020,81.3181554854486,"Esket.Split.Early.220"
2021-07-01,"Esket",220,"Split","Early",1.33266666666667,2020,81.3181554854486,"Esket.Split.Early.220"
2021-07-01,"Esket",220,"Split","Early",1.33266666666667,2020,81.3181554854486,"Esket.Split.Early.220"
2021-07-01,"Esket",220,"Split","Late",1.213,1847.14166666667,81.8398715488267,"Esket.Split.Late.220"
2021-07-01,"Esket",220,"Split","Late",1.213,1847.14166666667,81.8398715488267,"Esket.Split.Late.220"
2021-07-01,"Esket",220,"Split","Late",1.213,1847.14166666667,81.8398715488267,"Esket.Split.Late.220"
2021-07-01,"Patras",176,"Combined","Early",1.77766666666667,2020,81.6993886011422,"Patras.Combined.Early.176"
2021-07-01,"Patras",176,"Combined","Early",1.77766666666667,2020,81.6993886011422,"Patras.Combined.Early.176"
2021-07-01,"Patras",176,"Combined","Early",1.77766666666667,2020,81.6993886011422,"Patras.Combined.Early.176"
2021-07-01,"Patras",176,"Combined","Late",1.76733333333333,1847.14166666667,81.3781358797496,"Patras.Combined.Late.176"
2021-07-01,"Patras",176,"Combined","Late",1.76733333333333,1847.14166666667,81.3781358797496,"Patras.Combined.Late.176"
2021-07-01,"Patras",176,"Combined","Late",1.76733333333333,1847.14166666667,81.3781358797496,"Patras.Combined.Late.176"
2021-07-01,"Patras",176,"Split","Early",1.579,2020,81.6993886011422,"Patras.Split.Early.176"
2021-07-01,"Patras",176,"Split","Early",1.579,2020,81.6993886011422,"Patras.Split.Early.176"
2021-07-01,"Patras",176,"Split","Early",1.579,2020,81.6993886011422,"Patras.Split.Early.176"
2021-07-01,"Patras",176,"Split","Late",1.53833333333333,1847.14166666667,81.3781358797496,"Patras.Split.Late.176"
2021-07-01,"Patras",176,"Split","Late",1.53833333333333,1847.14166666667,81.3781358797496,"Patras.Split.Late.176"
2021-07-01,"Patras",176,"Split","Late",1.53833333333333,1847.14166666667,81.3781358797496,"Patras.Split.Late.176"
2021-07-01,"Patras",220,"Combined","Early",1.57133333333333,2020,81.6993886011422,"Patras.Combined.Early.220"
2021-07-01,"Patras",220,"Combined","Early",1.57133333333333,2020,81.6993886011422,"Patras.Combined.Early.220"
2021-07-01,"Patras",220,"Combined","Early",1.57133333333333,2020,81.6993886011422,"Patras.Combined.Early.220"
2021-07-01,"Patras",220,"Combined","Late",1.45733333333333,1847.14166666667,81.3781358797496,"Patras.Combined.Late.220"
2021-07-01,"Patras",220,"Combined","Late",1.45733333333333,1847.14166666667,81.3781358797496,"Patras.Combined.Late.220"
2021-07-01,"Patras",220,"Combined","Late",1.45733333333333,1847.14166666667,81.3781358797496,"Patras.Combined.Late.220"
2021-07-01,"Patras",220,"Split","Early",1.45033333333333,2020,81.6993886011422,"Patras.Split.Early.220"
2021-07-01,"Patras",220,"Split","Early",1.45033333333333,2020,81.6993886011422,"Patras.Split.Early.220"
2021-07-01,"Patras",220,"Split","Early",1.45033333333333,2020,81.6993886011422,"Patras.Split.Early.220"
2021-07-01,"Patras",220,"Split","Late",1.38,1847.14166666667,81.3781358797496,"Patras.Split.Late.220"
2021-07-01,"Patras",220,"Split","Late",1.38,1847.14166666667,81.3781358797496,"Patras.Split.Late.220"
2021-07-01,"Patras",220,"Split","Late",1.38,1847.14166666667,81.3781358797496,"Patras.Split.Late.220"
2021-07-01,"Pionier",176,"Combined","Early",1.13133333333333,2020,80.8766045736857,"Pionier.Combined.Early.176"
2021-07-01,"Pionier",176,"Combined","Early",1.13133333333333,2020,80.8766045736857,"Pionier.Combined.Early.176"
2021-07-01,"Pionier",176,"Combined","Early",1.13133333333333,2020,80.8766045736857,"Pionier.Combined.Early.176"
2021-07-01,"Pionier",176,"Combined","Late",1.041,1847.14166666667,81.6635766768183,"Pionier.Combined.Late.176"
2021-07-01,"Pionier",176,"Combined","Late",1.041,1847.14166666667,81.6635766768183,"Pionier.Combined.Late.176"
2021-07-01,"Pionier",176,"Combined","Late",1.041,1847.14166666667,81.6635766768183,"Pionier.Combined.Late.176"
2021-07-01,"Pionier",176,"Split","Early",1.05033333333333,2020,80.8766045736857,"Pionier.Split.Early.176"
2021-07-01,"Pionier",176,"Split","Early",1.05033333333333,2020,80.8766045736857,"Pionier.Split.Early.176"
2021-07-01,"Pionier",176,"Split","Early",1.05033333333333,2020,80.8766045736857,"Pionier.Split.Early.176"
2021-07-01,"Pionier",176,"Split","Late",1.15233333333333,1847.14166666667,81.6635766768183,"Pionier.Split.Late.176"
2021-07-01,"Pionier",176,"Split","Late",1.15233333333333,1847.14166666667,81.6635766768183,"Pionier.Split.Late.176"
2021-07-01,"Pionier",176,"Split","Late",1.15233333333333,1847.14166666667,81.6635766768183,"Pionier.Split.Late.176"
2021-07-01,"Pionier",220,"Combined","Early",1.17133333333333,2020,80.8766045736857,"Pionier.Combined.Early.220"
2021-07-01,"Pionier",220,"Combined","Early",1.17133333333333,2020,80.8766045736857,"Pionier.Combined.Early.220"
2021-07-01,"Pionier",220,"Combined","Early",1.30148148148148,2020,80.8766045736857,"Pionier.Combined.Early.220"
2021-07-01,"Pionier",220,"Combined","Late",1.057,1847.14166666667,81.6635766768183,"Pionier.Combined.Late.220"
2021-07-01,"Pionier",220,"Combined","Late",1.057,1847.14166666667,81.6635766768183,"Pionier.Combined.Late.220"
2021-07-01,"Pionier",220,"Combined","Late",1.057,1847.14166666667,81.6635766768183,"Pionier.Combined.Late.220"
2021-07-01,"Pionier",220,"Split","Early",1.15666666666667,2020,80.8766045736857,"Pionier.Split.Early.220"
2021-07-01,"Pionier",220,"Split","Early",1.15666666666667,2020,80.8766045736857,"Pionier.Split.Early.220"
2021-07-01,"Pionier",220,"Split","Early",1.15666666666667,2020,80.8766045736857,"Pionier.Split.Early.220"
2021-07-01,"Pionier",220,"Split","Late",1.06133333333333,1847.14166666667,81.6635766768183,"Pionier.Split.Late.220"
2021-07-01,"Pionier",220,"Split","Late",1.06133333333333,1847.14166666667,81.6635766768183,"Pionier.Split.Late.220"
2021-07-01,"Pionier",220,"Split","Late",1.06133333333333,1847.14166666667,81.6635766768183,"Pionier.Split.Late.220"
2021-07-01,"Potenzial",176,"Combined","Early",1.36466666666667,2020,81.3445680427043,"Potenzial.Combined.Early.176"
2021-07-01,"Potenzial",176,"Combined","Early",1.36466666666667,2020,81.3445680427043,"Potenzial.Combined.Early.176"
2021-07-01,"Potenzial",176,"Combined","Early",1.36466666666667,2020,81.3445680427043,"Potenzial.Combined.Early.176"
2021-07-01,"Potenzial",176,"Combined","Late",1.23566666666667,1847.14166666667,81.2948361348508,"Potenzial.Combined.Late.176"
2021-07-01,"Potenzial",176,"Combined","Late",1.23566666666667,1847.14166666667,81.2948361348508,"Potenzial.Combined.Late.176"
2021-07-01,"Potenzial",176,"Combined","Late",1.23566666666667,1847.14166666667,81.2948361348508,"Potenzial.Combined.Late.176"
2021-07-01,"Potenzial",176,"Split","Early",1.40833333333333,2020,81.3445680427043,"Potenzial.Split.Early.176"
2021-07-01,"Potenzial",176,"Split","Early",1.40833333333333,2020,81.3445680427043,"Potenzial.Split.Early.176"
2021-07-01,"Potenzial",176,"Split","Early",1.40833333333333,2020,81.3445680427043,"Potenzial.Split.Early.176"
2021-07-01,"Potenzial",176,"Split","Late",1.26533333333333,1847.14166666667,81.2948361348508,"Potenzial.Split.Late.176"
2021-07-01,"Potenzial",176,"Split","Late",1.26533333333333,1847.14166666667,81.2948361348508,"Potenzial.Split.Late.176"
2021-07-01,"Potenzial",176,"Split","Late",1.26533333333333,1847.14166666667,81.2948361348508,"Potenzial.Split.Late.176"
2021-07-01,"Potenzial",220,"Combined","Early",1.33633333333333,2020,81.3445680427043,"Potenzial.Combined.Early.220"
2021-07-01,"Potenzial",220,"Combined","Early",1.33633333333333,2020,81.3445680427043,"Potenzial.Combined.Early.220"
2021-07-01,"Potenzial",220,"Combined","Early",1.33633333333333,2020,81.3445680427043,"Potenzial.Combined.Early.220"
2021-07-01,"Potenzial",220,"Combined","Late",1.21733333333333,1847.14166666667,81.2948361348508,"Potenzial.Combined.Late.220"
2021-07-01,"Potenzial",220,"Combined","Late",1.21733333333333,1847.14166666667,81.2948361348508,"Potenzial.Combined.Late.220"
2021-07-01,"Potenzial",220,"Combined","Late",1.21733333333333,1847.14166666667,81.2948361348508,"Potenzial.Combined.Late.220"
2021-07-01,"Potenzial",220,"Split","Early",1.242,2020,81.3445680427043,"Potenzial.Split.Early.220"
2021-07-01,"Potenzial",220,"Split","Early",1.242,2020,81.3445680427043,"Potenzial.Split.Early.220"
2021-07-01,"Potenzial",220,"Split","Early",1.242,2020,81.3445680427043,"Potenzial.Split.Early.220"
2021-07-01,"Potenzial",220,"Split","Late",1.17733333333333,1847.14166666667,81.2948361348508,"Potenzial.Split.Late.220"
2021-07-01,"Potenzial",220,"Split","Late",1.17733333333333,1847.14166666667,81.2948361348508,"Potenzial.Split.Late.220"
2021-07-01,"Potenzial",220,"Split","Late",1.17733333333333,1847.14166666667,81.2948361348508,"Potenzial.Split.Late.220"
2021-07-01,"Torrild",176,"Combined","Early",1.48466666666667,2020,81.8514584143279,"Torrild.Combined.Early.176"
2021-07-01,"Torrild",176,"Combined","Early",1.48466666666667,2020,81.8514584143279,"Torrild.Combined.Early.176"
2021-07-01,"Torrild",176,"Combined","Early",1.48466666666667,2020,81.8514584143279,"Torrild.Combined.Early.176"
2021-07-01,"Torrild",176,"Combined","Late",1.356,1847.14166666667,81.4542416893564,"Torrild.Combined.Late.176"
2021-07-01,"Torrild",176,"Combined","Late",1.356,1847.14166666667,81.4542416893564,"Torrild.Combined.Late.176"
2021-07-01,"Torrild",176,"Combined","Late",1.356,1847.14166666667,81.4542416893564,"Torrild.Combined.Late.176"
2021-07-01,"Torrild",176,"Split","Early",1.455,2020,81.8514584143279,"Torrild.Split.Early.176"
2021-07-01,"Torrild",176,"Split","Early",1.455,2020,81.8514584143279,"Torrild.Split.Early.176"
2021-07-01,"Torrild",176,"Split","Early",1.455,2020,81.8514584143279,"Torrild.Split.Early.176"
2021-07-01,"Torrild",176,"Split","Late",1.38233333333333,1847.14166666667,81.4542416893564,"Torrild.Split.Late.176"
2021-07-01,"Torrild",176,"Split","Late",1.38233333333333,1847.14166666667,81.4542416893564,"Torrild.Split.Late.176"
2021-07-01,"Torrild",176,"Split","Late",1.38233333333333,1847.14166666667,81.4542416893564,"Torrild.Split.Late.176"
2021-07-01,"Torrild",220,"Combined","Early",1.50366666666667,2020,81.8514584143279,"Torrild.Combined.Early.220"
2021-07-01,"Torrild",220,"Combined","Early",1.50366666666667,2020,81.8514584143279,"Torrild.Combined.Early.220"
2021-07-01,"Torrild",220,"Combined","Early",1.50366666666667,2020,81.8514584143279,"Torrild.Combined.Early.220"
2021-07-01,"Torrild",220,"Combined","Late",1.26966666666667,1847.14166666667,81.4542416893564,"Torrild.Combined.Late.220"
2021-07-01,"Torrild",220,"Combined","Late",1.26966666666667,1847.14166666667,81.4542416893564,"Torrild.Combined.Late.220"
2021-07-01,"Torrild",220,"Combined","Late",1.26966666666667,1847.14166666667,81.4542416893564,"Torrild.Combined.Late.220"
2021-07-01,"Torrild",220,"Split","Early",1.32966666666667,2020,81.8514584143279,"Torrild.Split.Early.220"
2021-07-01,"Torrild",220,"Split","Early",1.32966666666667,2020,81.8514584143279,"Torrild.Split.Early.220"
2021-07-01,"Torrild",220,"Split","Early",1.32966666666667,2020,81.8514584143279,"Torrild.Split.Early.220"
2021-07-01,"Torrild",220,"Split","Late",1.304,1847.14166666667,81.4542416893564,"Torrild.Split.Late.220"
2021-07-01,"Torrild",220,"Split","Late",1.304,1847.14166666667,81.4542416893564,"Torrild.Split.Late.220"
2021-07-01,"Torrild",220,"Split","Late",1.304,1847.14166666667,81.4542416893564,"Torrild.Split.Late.220"
2021-07-05,"Alves",176,"Combined","Early",1.785,2091.88333333333,84.0591865199167,"Alves.Combined.Early.176"
2021-07-05,"Alves",176,"Combined","Early",1.785,2091.88333333333,84.0591865199167,"Alves.Combined.Early.176"
2021-07-05,"Alves",176,"Combined","Early",1.785,2091.88333333333,84.0591865199167,"Alves.Combined.Early.176"
2021-07-05,"Alves",176,"Combined","Late",1.68066666666667,1919.025,84.5795010935082,"Alves.Combined.Late.176"
2021-07-05,"Alves",176,"Combined","Late",1.68066666666667,1919.025,84.5795010935082,"Alves.Combined.Late.176"
2021-07-05,"Alves",176,"Combined","Late",1.68066666666667,1919.025,84.5795010935082,"Alves.Combined.Late.176"
2021-07-05,"Alves",176,"Split","Early",1.697,2091.88333333333,84.0591865199167,"Alves.Split.Early.176"
2021-07-05,"Alves",176,"Split","Early",1.697,2091.88333333333,84.0591865199167,"Alves.Split.Early.176"
2021-07-05,"Alves",176,"Split","Early",1.697,2091.88333333333,84.0591865199167,"Alves.Split.Early.176"
2021-07-05,"Alves",176,"Split","Late",1.42366666666667,1919.025,84.5795010935082,"Alves.Split.Late.176"
2021-07-05,"Alves",176,"Split","Late",1.42366666666667,1919.025,84.5795010935082,"Alves.Split.Late.176"
2021-07-05,"Alves",176,"Split","Late",1.42366666666667,1919.025,84.5795010935082,"Alves.Split.Late.176"
2021-07-05,"Alves",220,"Combined","Early",1.66633333333333,2091.88333333333,84.0591865199167,"Alves.Combined.Early.220"
2021-07-05,"Alves",220,"Combined","Early",1.66633333333333,2091.88333333333,84.0591865199167,"Alves.Combined.Early.220"
2021-07-05,"Alves",220,"Combined","Early",1.66633333333333,2091.88333333333,84.0591865199167,"Alves.Combined.Early.220"
2021-07-05,"Alves",220,"Combined","Late",1.62133333333333,1919.025,84.5795010935082,"Alves.Combined.Late.220"
2021-07-05,"Alves",220,"Combined","Late",1.62133333333333,1919.025,84.5795010935082,"Alves.Combined.Late.220"
2021-07-05,"Alves",220,"Combined","Late",1.62133333333333,1919.025,84.5795010935082,"Alves.Combined.Late.220"
2021-07-05,"Alves",220,"Split","Early",1.52633333333333,2091.88333333333,84.0591865199167,"Alves.Split.Early.220"
2021-07-05,"Alves",220,"Split","Early",1.52633333333333,2091.88333333333,84.0591865199167,"Alves.Split.Early.220"
2021-07-05,"Alves",220,"Split","Early",1.52633333333333,2091.88333333333,84.0591865199167,"Alves.Split.Early.220"
2021-07-05,"Alves",220,"Split","Late",1.39733333333333,1919.025,84.5795010935082,"Alves.Split.Late.220"
2021-07-05,"Alves",220,"Split","Late",1.39733333333333,1919.025,84.5795010935082,"Alves.Split.Late.220"
2021-07-05,"Alves",220,"Split","Late",1.39733333333333,1919.025,84.5795010935082,"Alves.Split.Late.220"
2021-07-05,"Apertus",176,"Combined","Early",1.50766666666667,2091.88333333333,84.0059313005171,"Apertus.Combined.Early.176"
2021-07-05,"Apertus",176,"Combined","Early",1.50766666666667,2091.88333333333,84.0059313005171,"Apertus.Combined.Early.176"
2021-07-05,"Apertus",176,"Combined","Early",1.50766666666667,2091.88333333333,84.0059313005171,"Apertus.Combined.Early.176"
2021-07-05,"Apertus",176,"Combined","Late",1.46266666666667,1919.025,84.7560247032965,"Apertus.Combined.Late.176"
2021-07-05,"Apertus",176,"Combined","Late",1.46266666666667,1919.025,84.7560247032965,"Apertus.Combined.Late.176"
2021-07-05,"Apertus",176,"Combined","Late",1.46266666666667,1919.025,84.7560247032965,"Apertus.Combined.Late.176"
2021-07-05,"Apertus",176,"Split","Early",1.507,2091.88333333333,84.0059313005171,"Apertus.Split.Early.176"
2021-07-05,"Apertus",176,"Split","Early",1.507,2091.88333333333,84.0059313005171,"Apertus.Split.Early.176"
2021-07-05,"Apertus",176,"Split","Early",1.507,2091.88333333333,84.0059313005171,"Apertus.Split.Early.176"
2021-07-05,"Apertus",176,"Split","Late",1.541,1919.025,84.7560247032965,"Apertus.Split.Late.176"
2021-07-05,"Apertus",176,"Split","Late",1.541,1919.025,84.7560247032965,"Apertus.Split.Late.176"
2021-07-05,"Apertus",176,"Split","Late",1.541,1919.025,84.7560247032965,"Apertus.Split.Late.176"
2021-07-05,"Apertus",220,"Combined","Early",1.51733333333333,2091.88333333333,84.0059313005171,"Apertus.Combined.Early.220"
2021-07-05,"Apertus",220,"Combined","Early",1.51733333333333,2091.88333333333,84.0059313005171,"Apertus.Combined.Early.220"
2021-07-05,"Apertus",220,"Combined","Early",1.51733333333333,2091.88333333333,84.0059313005171,"Apertus.Combined.Early.220"
2021-07-05,"Apertus",220,"Combined","Late",1.45266666666667,1919.025,84.7560247032965,"Apertus.Combined.Late.220"
2021-07-05,"Apertus",220,"Combined","Late",1.45266666666667,1919.025,84.7560247032965,"Apertus.Combined.Late.220"
2021-07-05,"Apertus",220,"Combined","Late",1.45266666666667,1919.025,84.7560247032965,"Apertus.Combined.Late.220"
2021-07-05,"Apertus",220,"Split","Early",1.41166666666667,2091.88333333333,84.0059313005171,"Apertus.Split.Early.220"
2021-07-05,"Apertus",220,"Split","Early",1.41166666666667,2091.88333333333,84.0059313005171,"Apertus.Split.Early.220"
2021-07-05,"Apertus",220,"Split","Early",1.41166666666667,2091.88333333333,84.0059313005171,"Apertus.Split.Early.220"
2021-07-05,"Apertus",220,"Split","Late",1.407,1919.025,84.7560247032965,"Apertus.Split.Late.220"
2021-07-05,"Apertus",220,"Split","Late",1.407,1919.025,84.7560247032965,"Apertus.Split.Late.220"
2021-07-05,"Apertus",220,"Split","Late",1.407,1919.025,84.7560247032965,"Apertus.Split.Late.220"
2021-07-05,"Capone",176,"Combined","Early",1.95433333333333,2091.88333333333,83.6270583943992,"Capone.Combined.Early.176"
2021-07-05,"Capone",176,"Combined","Early",1.95433333333333,2091.88333333333,83.6270583943992,"Capone.Combined.Early.176"
2021-07-05,"Capone",176,"Combined","Early",1.95433333333333,2091.88333333333,83.6270583943992,"Capone.Combined.Early.176"
2021-07-05,"Capone",176,"Combined","Late",1.83366666666667,1919.025,84.0096451308466,"Capone.Combined.Late.176"
2021-07-05,"Capone",176,"Combined","Late",1.83366666666667,1919.025,84.0096451308466,"Capone.Combined.Late.176"
2021-07-05,"Capone",176,"Combined","Late",1.83366666666667,1919.025,84.0096451308466,"Capone.Combined.Late.176"
2021-07-05,"Capone",176,"Split","Early",1.84833333333333,2091.88333333333,83.6270583943992,"Capone.Split.Early.176"
2021-07-05,"Capone",176,"Split","Early",1.84833333333333,2091.88333333333,83.6270583943992,"Capone.Split.Early.176"
2021-07-05,"Capone",176,"Split","Early",1.84833333333333,2091.88333333333,83.6270583943992,"Capone.Split.Early.176"
2021-07-05,"Capone",176,"Split","Late",1.59466666666667,1919.025,84.0096451308466,"Capone.Split.Late.176"
2021-07-05,"Capone",176,"Split","Late",1.59466666666667,1919.025,84.0096451308466,"Capone.Split.Late.176"
2021-07-05,"Capone",176,"Split","Late",1.59466666666667,1919.025,84.0096451308466,"Capone.Split.Late.176"
2021-07-05,"Capone",220,"Combined","Early",1.72233333333333,2091.88333333333,83.6270583943992,"Capone.Combined.Early.220"
2021-07-05,"Capone",220,"Combined","Early",1.72233333333333,2091.88333333333,83.6270583943992,"Capone.Combined.Early.220"
2021-07-05,"Capone",220,"Combined","Early",1.72233333333333,2091.88333333333,83.6270583943992,"Capone.Combined.Early.220"
2021-07-05,"Capone",220,"Combined","Late",1.70833333333333,1919.025,84.0096451308466,"Capone.Combined.Late.220"
2021-07-05,"Capone",220,"Combined","Late",1.70833333333333,1919.025,84.0096451308466,"Capone.Combined.Late.220"
2021-07-05,"Capone",220,"Combined","Late",1.70833333333333,1919.025,84.0096451308466,"Capone.Combined.Late.220"
2021-07-05,"Capone",220,"Split","Early",1.713,2091.88333333333,83.6270583943992,"Capone.Split.Early.220"
2021-07-05,"Capone",220,"Split","Early",1.713,2091.88333333333,83.6270583943992,"Capone.Split.Early.220"
2021-07-05,"Capone",220,"Split","Early",1.713,2091.88333333333,83.6270583943992,"Capone.Split.Early.220"
2021-07-05,"Capone",220,"Split","Late",1.77766666666667,1919.025,84.0096451308466,"Capone.Split.Late.220"
2021-07-05,"Capone",220,"Split","Late",1.77766666666667,1919.025,84.0096451308466,"Capone.Split.Late.220"
2021-07-05,"Capone",220,"Split","Late",1.77766666666667,1919.025,84.0096451308466,"Capone.Split.Late.220"
2021-07-05,"Esket",176,"Combined","Early",1.68733333333333,2091.88333333333,83.5233221372688,"Esket.Combined.Early.176"
2021-07-05,"Esket",176,"Combined","Early",1.68733333333333,2091.88333333333,83.5233221372688,"Esket.Combined.Early.176"
2021-07-05,"Esket",176,"Combined","Early",1.68733333333333,2091.88333333333,83.5233221372688,"Esket.Combined.Early.176"
2021-07-05,"Esket",176,"Combined","Late",1.50866666666667,1919.025,84.1979038549442,"Esket.Combined.Late.176"
2021-07-05,"Esket",176,"Combined","Late",1.50866666666667,1919.025,84.1979038549442,"Esket.Combined.Late.176"
2021-07-05,"Esket",176,"Combined","Late",1.50866666666667,1919.025,84.1979038549442,"Esket.Combined.Late.176"
2021-07-05,"Esket",176,"Split","Early",1.57666666666667,2091.88333333333,83.5233221372688,"Esket.Split.Early.176"
2021-07-05,"Esket",176,"Split","Early",1.57666666666667,2091.88333333333,83.5233221372688,"Esket.Split.Early.176"
2021-07-05,"Esket",176,"Split","Early",1.57666666666667,2091.88333333333,83.5233221372688,"Esket.Split.Early.176"
2021-07-05,"Esket",176,"Split","Late",1.39066666666667,1919.025,84.1979038549442,"Esket.Split.Late.176"
2021-07-05,"Esket",176,"Split","Late",1.39066666666667,1919.025,84.1979038549442,"Esket.Split.Late.176"
2021-07-05,"Esket",176,"Split","Late",1.39066666666667,1919.025,84.1979038549442,"Esket.Split.Late.176"
2021-07-05,"Esket",220,"Combined","Early",1.52233333333333,2091.88333333333,83.5233221372688,"Esket.Combined.Early.220"
2021-07-05,"Esket",220,"Combined","Early",1.52233333333333,2091.88333333333,83.5233221372688,"Esket.Combined.Early.220"
2021-07-05,"Esket",220,"Combined","Early",1.52233333333333,2091.88333333333,83.5233221372688,"Esket.Combined.Early.220"
2021-07-05,"Esket",220,"Combined","Late",1.47533333333333,1919.025,84.1979038549442,"Esket.Combined.Late.220"
2021-07-05,"Esket",220,"Combined","Late",1.47533333333333,1919.025,84.1979038549442,"Esket.Combined.Late.220"
2021-07-05,"Esket",220,"Combined","Late",1.47533333333333,1919.025,84.1979038549442,"Esket.Combined.Late.220"
2021-07-05,"Esket",220,"Split","Early",1.57366666666667,2091.88333333333,83.5233221372688,"Esket.Split.Early.220"
2021-07-05,"Esket",220,"Split","Early",1.57366666666667,2091.88333333333,83.5233221372688,"Esket.Split.Early.220"
2021-07-05,"Esket",220,"Split","Early",1.57366666666667,2091.88333333333,83.5233221372688,"Esket.Split.Early.220"
2021-07-05,"Esket",220,"Split","Late",1.385,1919.025,84.1979038549442,"Esket.Split.Late.220"
2021-07-05,"Esket",220,"Split","Late",1.385,1919.025,84.1979038549442,"Esket.Split.Late.220"
2021-07-05,"Esket",220,"Split","Late",1.385,1919.025,84.1979038549442,"Esket.Split.Late.220"
2021-07-05,"Patras",176,"Combined","Early",1.767,2091.88333333333,83.771416630329,"Patras.Combined.Early.176"
2021-07-05,"Patras",176,"Combined","Early",1.767,2091.88333333333,83.771416630329,"Patras.Combined.Early.176"
2021-07-05,"Patras",176,"Combined","Early",1.767,2091.88333333333,83.771416630329,"Patras.Combined.Early.176"
2021-07-05,"Patras",176,"Combined","Late",1.73066666666667,1919.025,83.5799714315346,"Patras.Combined.Late.176"
2021-07-05,"Patras",176,"Combined","Late",1.73066666666667,1919.025,83.5799714315346,"Patras.Combined.Late.176"
2021-07-05,"Patras",176,"Combined","Late",1.73066666666667,1919.025,83.5799714315346,"Patras.Combined.Late.176"
2021-07-05,"Patras",176,"Split","Early",1.799,2091.88333333333,83.771416630329,"Patras.Split.Early.176"
2021-07-05,"Patras",176,"Split","Early",1.799,2091.88333333333,83.771416630329,"Patras.Split.Early.176"
2021-07-05,"Patras",176,"Split","Early",1.799,2091.88333333333,83.771416630329,"Patras.Split.Early.176"
2021-07-05,"Patras",176,"Split","Late",1.67966666666667,1919.025,83.5799714315346,"Patras.Split.Late.176"
2021-07-05,"Patras",176,"Split","Late",1.67966666666667,1919.025,83.5799714315346,"Patras.Split.Late.176"
2021-07-05,"Patras",176,"Split","Late",1.67966666666667,1919.025,83.5799714315346,"Patras.Split.Late.176"
