source,pic_name,detect.width,detect.length,detect.area,detect.cx,detect.cy,detect.class,confidence,truth.cx,truth.cy,truth.class,truth.width,truth.length,truth.angle,truth.area
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,54.8331166435697,51.7224420724962,2836.10269925146,2475.63864,465.96222,blurry.complete,0.872938,2478.5952,466.2778,blurry.complete,71.6,35.6,0,2548.96
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,52.6211651432993,56.1427061550565,2954.29461217695,1088.444304,1344.754224,complete,0.850949,1088,1342,complete,69.6,34.4,0,2394.24
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,53.5745840296903,30.3954190461429,1628.42193180523,1023.685776,77.6879748,hair,0.837883,1019.355,79.9978,hair,38.00112,47.10732,0.455692,1790.1309201984
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,55.0659111550439,64.4732542856355,3550.27849236936,301.169664,451.939176,blurry.complete,0.819741,301.0952,446.7778,blurry.complete,84,38.4,0,3225.6
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,47.1144011376423,65.0382855069,3064.2398726766,2465.3808,1006.412202,blurry.complete,0.810997,2470.5,1005.5,blurry.complete,85.2,28.4,0.037773,2419.68
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,47.8877945078118,61.2886624263804,2934.97887193315,2406.353184,1790.379774,blurry.complete,0.809958,2407.0952,1792.7778,blurry.complete,79.2,31.2,3.101371,2471.04
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,19.5861636360011,12.1006654423808,237.005613458973,2472.451128,1400.774472,hair,0.800365,2510.5826,1361.1741,hair,65.48676,22.69176,2.39975,1486.0098410976
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,44.2374644609598,66.6861473693854,2950.02607429152,391.390056,1004.87547,blurry.complete,0.79414,387.5952,1006.7778,blurry.complete,87.6,31.2,0,2733.12
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,42.0444016660351,49.7301856860498,2090.87590191079,2384.469576,1332.685872,blurry.complete,0.785238,2390,1331.5,blurry.complete,66.4,28.4,0,1885.76
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,45.3237751945939,58.1071917195739,2633.63729468713,431.348976,1776.483576,blurry.complete,0.78394,435.1816,1777.7654,blurry.complete,75.60004,31.2202,3.131124,2360.248368808
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,47.3683134730734,60.1863669927963,2850.92669852022,1996.976592,1804.414968,blurry.complete,0.776791,2008.0634,1806.3836,blurry.complete,82.3946,30.0364,3.08247,2474.83716344
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,48.4124663074187,59.1307473888898,2862.66531569711,2013.66648,1001.82339,blurry.complete,0.75316,2015.5,1000.5,blurry.complete,76.4,30.8,3.121218,2353.12
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,50.1887519492227,61.6212719918834,3092.69473479622,332.26686,1326.25755,blurry.complete,0.753067,340.0622,1323.3489,blurry.complete,75.11104,31.42356,0.047043,2360.2562721024
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,29.7401431080416,33.5001139859767,996.298184078651,595.335744,555.390108,hair,0.749222,594.0952,551.2778,hair,22.4,29.2,0.836241,654.08
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,50.3695339865332,58.6555473116336,2954.45258381203,1600.619616,133.1658468,blurry.complete,0.74616,1603.0952,133.7778,complete,73.6,36,0.017123,2649.6
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,47.6091228399298,66.7816326920974,3179.41495428914,1577.044728,1798.868736,blurry.complete,0.739541,1588.5952,1802.7778,blurry.complete,86,30.4,0,2614.4
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,23.9329313075786,31.9505749749833,764.670916113917,30.1817824056,1320.90912,complete,0.732933,29.5,1321.58,blurry.incomplete,23.6,29.264,0,690.6304
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,13.3886753612555,31.3010888639376,419.080117253069,2575.04184,1606.247496,hair,0.731212,2570.5,1609.7778,hair,16.4,30.4,0,498.56
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,39.6258682261758,38.2743649095444,1516.65494034617,1470.328848,34.924449888,hair,0.699525,1494.8752,47.4679,hair,20.05704,44.02324,2.045937,882.9758856096
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,47.51787764814,61.3740646139526,2916.36529309484,1425.394584,1352.326104,complete,0.690319,1429.5,1350.5,complete,74.8,30.8,0,2303.84
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,45.128804318863,64.0976180397621,2892.64886182165,768.351744,1784.778624,blurry.complete,0.68469,773.0952,1784.7778,blurry.complete,80,31.2,0,2496
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,47.9623802035782,56.92891953203,2730.44648317413,750.023712,1339.582698,blurry.complete,0.683973,754.5,1338,blurry.complete,72.4,32.8,0,2374.72
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,47.82035159391,53.7095504444253,2568.40958620326,87.488441496,992.832876,complete,0.667977,89.0476,990.4172,blurry.incomplete,71.23808,29.31152,0,2088.0964066816
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,57.0033714515463,62.6131424563135,3569.16021718583,779.93928,122.5654092,complete,0.651558,782.5952,122.2778,complete,77.2,38.8,0,2995.36
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,22.7225217860156,25.960921434833,589.897602888033,2092.927896,1476.48501,hair,0.585844,2115.4331,1445.2788,hair,26.40872,54.30976,0.897828,1434.2512451072
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,53.8544875794447,59.6820527318095,3214.146367561,1241.901072,125.975574,complete,0.584962,1243.4767,124.2486,complete,75.89324,35.21952,3.07413,2672.9234840448
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,42.9995980012742,69.6485170288338,2994.85823362476,1189.661904,1793.702556,blurry.complete,0.579082,1192.5952,1792.7778,blurry.complete,85.2,29.6,0,2521.92
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,37.454476471994,63.0139943214269,2360.15616771825,1486.686312,1791.304146,hair,0.545292,1509.7003,1803.8792,hair,25.19256,91.8288,2.109255,2313.402553728
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,46.7117638527622,30.7120471721805,1434.61389494179,887.036832,1608.419916,hair,0.39292,926.4149,1620.8939,hair,66.9558,32.6338,0.224725,2185.02218604
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,29.5944699430058,112.100371577575,3317.55107725233,642.866544,1103.46786,hair,0.279052,570.823,1083.2119,hair,30.89488,186.7058,2.091281,5768.253286304
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,17.8907491008799,19.7406486518649,353.174992119138,2143.13688,26.312919174,hair,0.88453,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,24.8008108465024,25.4045513552898,630.053472802797,1474.276464,164.1430494,hair,0.846237,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,27.1721625857957,16.049285085062,436.09378371709,1115.390736,194.0045904,hair,0.757871,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,10.2904032129629,8.94253608437394,92.0223020546786,149.2260408,1127.939418,hair,0.711243,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,42.5997714712288,58.4649204028245,2490.5922482439,2474.430768,36.111744,blurry.complete,0.628878,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,23.4463356081759,13.3971864745413,314.11493028741,1670.183712,1097.812764,hair,0.583431,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,13.1275212678641,19.3755510905876,254.352959018277,1071.31248,1144.416276,hair,0.487432,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,71.9907838558433,88.938844607263,6402.7771385099,2109.149928,805.03956,hair,0.477745,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,8.54804383791452,14.5128216104301,124.05623533779,2419.514064,235.352304,hair,0.347266,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,16.2086468272566,13.5713129221693,219.972618137625,1858.33116,383.353884,hair,0.323072,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,12.1163542568046,19.115878270506,231.614753055404,1604.173248,1214.408538,hair,0.309289,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,21.4583374105715,21.5433996921262,462.285539564446,744.637536,1644.585606,hair,0.268941,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P308_g54_6,21.0526333801123,36.9196950649089,777.256804707069,2380.88808,471.902112,hair,0.263888,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,41.57051331956,45.8039900785791,1904.09537965057,75.3810138,1040.200866,complete,0.749452,76.8852,1043.1355,incomplete,61.5082,29.01332,0,1784.557089224
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,37.7188968708152,51.9052932406946,1957.81040279518,925.921368,1034.67942,complete,0.627353,933.2705,1033.8689,complete,74.8,28.8,0,2154.24
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,36.4426991342205,22.5204941863561,820.707593987336,1093.42224,1065.718296,hair,0.926011,1092.5,1065.4661,hair,28.4,26,0,738.4
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,29.9251791625747,18.7650851056718,561.548533788189,551.621664,286.993206,hair,0.921544,551.2705,285.8689,hair,26.8,32,2.813469,857.6
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,47.7601996074758,58.2313828043834,2781.14246615668,969.84864,1752.531066,blurry.complete,0.912217,970.7705,1752.8689,blurry.complete,72.8,29.6,0,2154.88
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,47.5972279192709,56.1917888810245,2674.57338256167,1984.052232,227.6873064,blurry.complete,0.911944,1986.2705,228.3689,blurry.complete,74.8,34.8,0,2603.04
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,48.0567901796424,52.1974306037786,2508.44097044223,570.692304,1754.127576,blurry.complete,0.910449,570.2705,1752.3689,blurry.complete,67.6,32.4,0,2190.24
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,47.1081007062966,55.3629906128488,2608.04533719184,2308.431312,553.008222,blurry.complete,0.904547,2316.2705,552.3689,blurry.complete,82,34,0,2788
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,47.1367653002503,52.2446154186017,2462.64217518847,1062.306576,231.4597356,blurry.complete,0.897339,1067.2705,230.8689,blurry.complete,66,31.2,0,2059.2
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,25.0459704110268,32.2698991842392,808.230940135271,664.133904,494.25714,hair,0.896719,664.252,497.8763,hair,46.7492,17.72432,2.602146,828.597780544
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,46.1708022324914,52.580625684749,2427.6896697512,707.780592,238.018014,blurry.complete,0.893033,705.7705,238.3689,blurry.complete,67.2,33.2,0,2231.04
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,48.1931309899185,55.2269779708195,2661.56098352505,1487.608416,230.0619996,blurry.complete,0.889179,1487.7705,229.3689,blurry.complete,69.6,35.6,0,2477.76
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,42.1667335496115,49.958760098732,2106.5977255522,444.570768,1254.649824,blurry.complete,0.887918,445.7705,1251.3689,blurry.complete,64.8,26.8,0,1736.64
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,23.0786692733176,46.5580500953521,1074.49784016118,2094.539472,945.784188,hair,0.886788,2094.2705,954.8689,hair,60.4,22.4,2.852095,1352.96
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,28.238302158667,33.6505886181652,950.235489216752,1268.21052,963.554778,hair,0.883078,1266.2705,963.8689,hair,44.4,22.4,2.660575,994.56
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,42.355406884563,50.7153515871454,2148.06935176721,124.4391984,1266.775038,blurry.complete,0.876651,125.2705,1267.3689,blurry.complete,64.4,27.6,0,1777.44
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,48.4735349822195,57.7237163532039,2798.07258395075,1415.149056,1739.949984,blurry.complete,0.864485,1411.2705,1738.8689,blurry.complete,77.2,32,0,2470.4
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,44.6943966353475,41.3145733715112,1846.52992908649,318.99744,1753.988094,blurry.complete,0.863863,323.7705,1753.8689,blurry.complete,70.4,32,0,2252.8
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,44.1365909175451,49.4445276281654,2182.31288903559,1724.448528,559.063782,blurry.complete,0.858799,1725.2705,558.8689,blurry.complete,64.4,31.2,0,2009.28
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,28.3647575395835,33.9257407535056,962.295410823953,245.3972112,963.501318,hair,0.858275,239.7705,967.3689,hair,48.8,19.6,2.661341,956.48
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,42.1918902338373,46.5530248627974,1964.16011506425,1343.052576,1248.261354,blurry.complete,0.85718,1343.0113,1248.4526,complete,65.77384,30.09896,3.126955,1979.7241792064
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,41.5094441317897,48.1836404066181,2000.07612952476,1282.853376,563.683212,blurry.complete,0.855975,1284.7705,562.3689,blurry.complete,61.6,26,0,1601.6
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,23.1758412381003,33.4726828997014,775.757584696753,1945.797552,477.479448,hair,0.852951,1944.7705,472.8689,hair,24,40.8,3.029749,979.2
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,43.5513203146652,55.0921764599189,2399.33702383799,342.0521784,234.8427816,blurry.complete,0.850795,343.7705,232.8689,blurry.complete,76.8,31.2,0,2396.16
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,44.4197355663714,42.6350592640416,1893.8380583653,2444.394672,219.078108,blurry.complete,0.850136,2443.2705,219.8689,blurry.complete,60.4,32.8,0,1981.12
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,29.7350887010385,24.4386628935657,726.685808874953,1308.338568,284.942772,hair,0.846663,1311.7705,289.3689,hair,38.4,23.6,0.337405,906.24
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,41.0170033558473,55.2569224219425,2266.47337241461,2203.930944,1031.90436,blurry.complete,0.838039,2205.2705,1029.8689,blurry.complete,74,29.6,0,2190.4
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,44.4365607578776,25.9608191395547,1153.6095170191,2547.96516,1741.9698,blurry.complete,0.825157,2552.7705,1744.3689,blurry.incomplete,30.4,35.6,0,1082.24
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,38.3369393793625,49.7276529639504,1906.40601715695,566.88984,1036.975284,blurry.complete,0.825026,567.2705,1038.8689,complete,65.2,28.8,0,1877.76
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,41.0533029462885,52.9319237133472,2173.03029973387,928.827648,1252.017648,blurry.complete,0.802499,929.7705,1247.8689,complete,69.6,28.8,0,2004.48
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,48.310196028952,59.4914450632397,2874.04337305074,2262.67344,1735.957008,blurry.complete,0.77731,2265.2705,1734.8689,complete,78,33.6,0,2620.8
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,47.3693184500382,53.9225944418433,2554.27654776793,272.3558904,555.37407,blurry.complete,0.775389,271.7705,556.8689,complete,68.8,32.8,0,2256.64
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,39.9604619311472,53.6268970206894,2142.95557688081,793.853136,564.350004,blurry.complete,0.754748,788.7705,563.3689,complete,77.6,26.8,0,2079.68
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,26.2653187369362,29.6531596331904,778.849689322996,2004.965136,1072.979136,hair,0.749462,2007.7705,1071.8689,hair,43.2,22.4,0,967.68
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,18.2047181589965,28.926496888559,526.598723183306,2568.253392,1248.649182,blurry.complete,0.747975,2567.2705,1253.8689,blurry.incomplete,18.8,32.8,0,616.64
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,40.6873022406768,47.5780432537232,1935.82222588423,1408.569264,1040.262588,blurry.complete,0.742534,1411.7705,1040.8689,complete,68.8,28.8,0,1981.44
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,45.2041223739248,57.0388921787084,2578.39306211944,1829.737512,1728.64368,blurry.complete,0.72025,1834.2705,1726.3689,complete,74,30,0,2220
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,40.3937283326489,51.9180201841268,2097.1624028866,2170.11312,1251.174924,blurry.complete,0.71679,2173.2705,1251.3689,blurry.complete,68.4,28.4,0,1942.56
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,30.7143289881564,42.7673160034322,1313.56941366986,1220.43024,493.092198,hair,0.677873,1209.2705,493.3689,hair,50,19.6,2.634332,980
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,39.9741790866241,46.1275138463675,1843.90949931543,1733.814072,1246.18419,blurry.complete,0.596629,1749.7705,1244.3689,complete,72,30.8,3.113005,2217.6
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,36.6231618526232,54.7295543241627,2004.36932613574,1757.80044,1029.213864,blurry.complete,0.490235,1763.7322,1031.2128,complete,76.71596,26.62684,0.024851,2042.7035923664
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,25.4726583108338,29.4946571538476,751.30732367515,2360.429424,273.011472,hair,0.35282,2356.5819,274.5842,hair,29.7652,39.86524,0.934022,1186.596841648
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,36.7923169776342,21.6033050036892,794.835645460245,512.647056,742.375692,hair,0.937114,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,22.1388344881123,12.8308265889811,284.059546199122,2063.077776,680.94189,hair,0.852265,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,22.0872395174994,36.2477612197762,800.612984034324,2101.58064,1309.725288,hair,0.847584,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,21.3503222450037,15.8379648612879,338.145653493541,1857.392856,1187.635284,hair,0.786567,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,39.3634684327328,44.814249898524,1764.04431121715,1299.23676,1810.438452,hair,0.766062,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,36.8264023263417,39.7035274945007,1462.13807728745,43.816406328,1890.676566,hair,0.717763,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,19.2659391231556,15.9279015857166,306.86598231003,1212.743664,1070.679384,hair,0.660455,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,9.23046829303911,9.85319727442736,90.9496250266611,2257.697448,1188.996084,hair,0.640323,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,9.56528917552714,9.78246393089692,93.572096348193,2484.004968,719.412192,hair,0.62525,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,11.5416822346845,13.2308722490013,152.706523185678,1673.178768,1664.13447,hair,0.616942,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,30.8532405002017,18.0687379378562,557.479117131794,1631.91672,162.4640652,hair,0.565791,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,13.0131216447366,12.1723200538144,158.399881558954,243.6535728,681.416226,hair,0.564924,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,16.2685653949027,18.5675665033575,302.067669884075,824.256,22.234406202,hair,0.548849,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,8.84675103454238,9.58242086553429,84.773291705586,1288.164384,677.472336,hair,0.390217,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,12.1340134259639,15.061469372352,182.756071578863,2088.541584,1887.654132,hair,0.343201,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,20.7296581866677,26.0801580629802,540.632762099844,116.6761584,280.153728,hair,0.327972,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,16.3773149852471,19.1149715669008,313.051910285176,664.72812,1839.679128,hair,0.316873,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,13.7318357476503,10.2879425198658,141.272336864066,2172.718728,575.95374,hair,0.258648,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_1,16.6802923457546,21.6021307499388,360.329856200195,2042.302248,763.856892,hair,0.256687,,,,,,,
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,23.3678736220024,56.6113020336456,1322.88575149924,890.082432,1811.09601,hair,0.372383,882.6613,1791,hair,21.2,43.2,0,915.84
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,46.0449250189608,56.4771724871993,2600.48717245601,1906.964208,175.6874934,blurry.complete,0.91431,1910.1613,178.5,blurry.complete,66.4,34,0,2257.6
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,43.3673642071473,31.9642470126327,1386.20514180406,1922.676912,462.27834,hair,0.912369,1909.6613,533,blurry.complete,71.6,30.4,3.123824,2176.64
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,44.1843234061611,47.9819944068853,2120.05195854643,2002.101624,1847.022102,blurry.complete,0.908437,2010.1613,1845.5,blurry.complete,67.2,28.4,0,1908.48
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,44.9380304852357,48.9507270050333,2199.74926242663,1543.758264,541.719414,blurry.complete,0.908091,1548.6613,543,blurry.complete,70,28.8,0,2016
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,52.9649467632657,56.3496265197871,2984.55496875043,2313.315288,970.850124,blurry.complete,0.906421,2319.1613,965.5,blurry.complete,72.8,34,0,2475.2
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,43.9821602423637,48.8611823765976,2149.02035291887,82.51511148,1810.72422,blurry.complete,0.901556,84.0806,1812.9266,blurry.incomplete,67.26452,31.94124,0,2148.5121768048
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,44.5713885934279,55.5435396760637,2475.65269075632,1338.525648,175.4457084,blurry.complete,0.900273,1335.1613,181.5,blurry.complete,79.2,32.4,0,2566.08
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,39.9813681560604,24.6209283116047,984.378399170237,1229.994072,1382.86926,hair,0.892522,1231.6613,1382,hair,34.8,27.2,0,946.56
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,46.9743036527862,60.5828404528252,2845.83674357931,1056.619728,1823.365566,blurry.complete,0.892484,1057.6613,1822.5,blurry.complete,80.4,31.6,0,2540.64
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,51.32638167688,52.4806567880925,2693.64222095897,2421.035568,1238.866974,blurry.complete,0.891974,2423.6613,1237.5,blurry.complete,68.4,31.6,3.117526,2161.44
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,32.0594938071589,32.4801821548741,1041.29819864958,40.6619448552,534.463434,blurry.complete,0.889857,35.0806,533.3335,blurry.incomplete,28.06452,29.06684,0,815.7469125168
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,46.9380121764268,50.3083949883791,2361.37605654103,533.88396,1271.066904,blurry.complete,0.889272,534.1613,1273.5,blurry.complete,66.4,33.2,0,2204.48
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,55.0576308278639,54.065675043351,2976.72797699607,1469.189664,971.653968,blurry.complete,0.888696,1485.1613,963.5,blurry.complete,79.2,30.8,0.038678,2439.36
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,45.7603153134065,54.4891783225443,2493.44198120806,1148.587776,533.580372,blurry.complete,0.886996,1153.6613,534.5,blurry.complete,70,29.2,0,2044
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,48.3492598590611,58.5243604149323,2829.60950978691,1892.123064,968.12415,blurry.complete,0.885576,1895.6613,967.5,blurry.complete,74.8,30.8,0,2303.84
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,45.2543243238332,47.9665183045564,2170.69237603948,2238.482304,1839.041496,blurry.complete,0.885354,2237.1613,1837,blurry.complete,64,29.6,0,1894.4
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,45.753495282339,60.1309952602207,2751.20320796085,739.137312,531.463842,blurry.complete,0.884595,743.1613,532,blurry.complete,80,29.6,0,2368
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,49.2461495828199,48.5260454301613,2389.72089191644,1756.187568,241.125984,blurry.complete,0.883246,1753.6613,242,blurry.complete,64.4,32.8,0,2112.32
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,52.8557756659065,31.6221447507075,1671.41298901822,2536.20072,1837.215594,blurry.complete,0.882646,2535.0806,1842.1497,blurry.incomplete,44.73548,36.11976,0,1615.8348010848
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,46.5387379476022,59.458588540399,2767.12767081593,372.199536,527.38047,blurry.complete,0.882358,375.2364,528.7712,blurry.complete,76.86524,26.98744,3.115631,2074.3960525856
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,46.5575158214348,53.7695283423437,2503.37566650975,1831.061376,1241.571564,blurry.complete,0.882252,1838.1613,1242,blurry.complete,77.6,31.2,0,2421.12
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,47.3282102711565,44.5839979792965,2110.08083109296,1527.435792,1224.621828,blurry.complete,0.881605,1527.6613,1226,blurry.complete,78,32,0,2496
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,47.7504996430323,53.542478525244,2556.68010170673,2123.814816,1243.606932,blurry.complete,0.878533,2123.1613,1243.5,blurry.complete,76,32.4,3.128823,2462.4
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,42.8207622731229,43.9603640922515,1882.41630023423,2322.27,172.4844132,blurry.complete,0.871892,2326.8927,180.349,blurry.complete,56.45028,30.68844,0.032758,1732.3710307632
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,56.6020251442639,57.2391444510251,3239.85149345307,383.047056,1213.241652,blurry.complete,0.867206,378.6613,1212,blurry.complete,76.06776,36.67932,3.10818,2790.1137107232
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,50.1232056485367,52.4054328887586,2626.72828978384,1060.384608,226.2250782,blurry.complete,0.864932,1073.1613,226.5,blurry.complete,72,31.6,0,2275.2
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,45.1340098005215,55.6996150614103,2513.94697206696,764.689896,170.29926,blurry.complete,0.863264,766.6613,169,blurry.complete,70,32.8,0,2296
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,32.9865325359014,33.8815873004394,1117.63608185393,41.702569416,1271.462994,blurry.complete,0.860516,43.0806,1270.8662,blurry.incomplete,34.46452,31.093,0,1071.60532036
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,48.0485627189285,61.7179040158975,2965.45658198866,598.782456,955.938672,blurry.complete,0.85138,600.1613,953.5,blurry.complete,76,30.8,0,2340.8
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,42.217814257757,51.8836373062537,2190.41376281225,1299.413664,1278.35253,blurry.complete,0.851287,1303.1613,1278,blurry.complete,66.4,30.4,0,2018.56
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,44.1192172436834,54.8109669727794,2418.21695920841,837.460296,1270.808352,blurry.complete,0.838712,845.6613,1271.5,blurry.complete,74.8,28.4,0,2124.32
240pictures.csv,T32L75_W3_A4_R5_P311_g83_7,44.7904183632814,55.0046270587185,2463.68025787627,318.1620384,165.2602662,blurry.complete,0.836861,320.1613,163.5,blurry.complete,77.6,26.8,0,2079.68
